[5/23/2022 3:43:19 PM | 177 ms] : ( d1_12.01285_False_0 )
[5/23/2022 3:43:20 PM | 712 ms] : ( d3_17.52053_False_0 )
[5/23/2022 3:43:20 PM | 729 ms] : ( d4_53.62911_False_0 )
[5/23/2022 3:43:20 PM | 737 ms] : ( d5_239.8582_False_0 )
[5/23/2022 3:43:20 PM | 753 ms] : ( d6_1029.048_False_0 )
[5/23/2022 3:43:20 PM | 870 ms] : ( d1_10.00737_False_0 )
[5/23/2022 3:43:20 PM | 886 ms] : ( d2_30.4189_False_0 )
[5/23/2022 3:43:20 PM | 901 ms] : ( d3_18.60033_False_0 )
[5/23/2022 3:43:20 PM | 916 ms] : ( d4_50.56445_False_0 )
[5/23/2022 3:43:20 PM | 927 ms] : ( d5_283.05_False_0 )
[5/23/2022 3:43:20 PM | 942 ms] : ( d6_1375.815_False_0 )
[5/23/2022 3:43:21 PM |  55 ms] : ( d1_10.65524_False_0 )
[5/23/2022 3:43:21 PM |  71 ms] : ( d2_25.82191_False_0 )
[5/23/2022 3:43:21 PM |  86 ms] : ( d3_17.068_False_0 )
[5/23/2022 3:43:21 PM | 101 ms] : ( d4_52.72404_False_0 )
[5/23/2022 3:43:21 PM | 112 ms] : ( d5_221.7567_False_0 )
[5/23/2022 3:43:21 PM | 127 ms] : ( d6_1483.794_False_0 )
[5/23/2022 3:43:21 PM | 242 ms] : ( d1_12.73584_False_0 )
[5/23/2022 3:43:21 PM | 259 ms] : ( d2_29.06129_False_0 )
[5/23/2022 3:43:21 PM | 274 ms] : ( d3_18.14779_False_0 )
[5/23/2022 3:43:21 PM | 290 ms] : ( d4_49.65938_False_0 )
[5/23/2022 3:43:21 PM | 301 ms] : ( d5_264.9485_False_0 )
[5/23/2022 3:43:21 PM | 317 ms] : ( d6_1330.561_False_0 )
[5/23/2022 3:43:21 PM | 433 ms] : ( d1_10.38372_False_0 )
[5/23/2022 3:43:21 PM | 448 ms] : ( d2_39.4643_False_0 )
[5/23/2022 3:43:21 PM | 463 ms] : ( d3_16.61546_False_0 )
[5/23/2022 3:43:21 PM | 479 ms] : ( d4_51.81897_False_0 )
[5/23/2022 3:43:21 PM | 490 ms] : ( d5_203.6553_False_0 )
[5/23/2022 3:43:21 PM | 505 ms] : ( d6_1438.541_False_0 )
[5/23/2022 3:43:21 PM | 621 ms] : ( d1_12.46432_False_0 )
[5/23/2022 3:43:21 PM | 637 ms] : ( d2_27.70369_False_0 )
[5/23/2022 3:43:21 PM | 653 ms] : ( d3_17.69525_False_0 )
[5/23/2022 3:43:21 PM | 668 ms] : ( d4_48.75431_False_0 )
[5/23/2022 3:43:21 PM | 678 ms] : ( d5_246.8471_False_0 )
[5/23/2022 3:43:21 PM | 693 ms] : ( d6_1285.308_False_0 )
[5/23/2022 3:43:21 PM | 809 ms] : ( d1_10.1122_False_0 )
[5/23/2022 3:43:21 PM | 825 ms] : ( d2_38.10669_False_0 )
[5/23/2022 3:43:21 PM | 841 ms] : ( d3_16.16292_False_0 )
[5/23/2022 3:43:21 PM | 857 ms] : ( d4_50.91389_False_0 )
[5/23/2022 3:43:21 PM | 867 ms] : ( d5_185.5538_False_0 )
[5/23/2022 3:43:21 PM | 882 ms] : ( d6_1393.287_False_0 )
[5/23/2022 3:43:21 PM | 996 ms] : ( d1_12.1928_False_0 )
[5/23/2022 3:43:22 PM |  11 ms] : ( d2_26.34608_False_0 )
[5/23/2022 3:43:22 PM |  27 ms] : ( d3_17.24272_False_0 )
[5/23/2022 3:43:22 PM |  43 ms] : ( d4_47.84923_False_0 )
[5/23/2022 3:43:22 PM |  54 ms] : ( d5_228.7457_False_0 )
[5/23/2022 3:43:22 PM |  70 ms] : ( d6_1240.054_False_0 )
[5/23/2022 3:43:22 PM | 187 ms] : ( d1_12.84068_False_0 )
[5/23/2022 3:43:22 PM | 203 ms] : ( d2_36.74908_False_0 )
[5/23/2022 3:43:22 PM | 219 ms] : ( d3_15.71039_False_0 )
[5/23/2022 3:43:22 PM | 250 ms] : ( d4_48.37262_False_0 )
[5/23/2022 3:43:22 PM | 260 ms] : ( d5_239.2134_False_0 )
[5/23/2022 3:43:22 PM | 276 ms] : ( d6_1027.436_False_0 )
[5/23/2022 3:43:22 PM | 392 ms] : ( d1_12.99769_False_0 )
[5/23/2022 3:43:22 PM | 423 ms] : ( d2_27.91624_False_0 )
[5/23/2022 3:43:22 PM | 454 ms] : ( d3_16.948_False_0 )
[5/23/2022 3:43:22 PM | 485 ms] : ( d4_46.07211_False_0 )
[5/23/2022 3:43:22 PM | 511 ms] : ( d5_160.4791_False_0 )
[5/23/2022 3:43:22 PM | 526 ms] : ( d6_1330.6_False_0 )
[5/23/2022 3:43:22 PM | 640 ms] : ( d1_11.81668_False_0 )
[5/23/2022 3:43:22 PM | 656 ms] : ( d2_39.46547_False_0 )
[5/23/2022 3:43:22 PM | 671 ms] : ( d3_19.00372_False_0 )
[5/23/2022 3:43:22 PM | 686 ms] : ( d4_46.5955_False_0 )
[5/23/2022 3:43:22 PM | 697 ms] : ( d5_299.1859_False_0 )
[5/23/2022 3:43:22 PM | 712 ms] : ( d6_1177.367_False_0 )
[5/23/2022 3:43:22 PM | 827 ms] : ( d1_10.89728_False_0 )
[5/23/2022 3:43:22 PM | 842 ms] : ( d2_34.86848_False_0 )
[5/23/2022 3:43:22 PM | 857 ms] : ( d3_15.08352_False_0 )
[5/23/2022 3:43:22 PM | 873 ms] : ( d4_53.53083_False_0 )
[5/23/2022 3:43:22 PM | 884 ms] : ( d5_142.3777_False_0 )
[5/23/2022 3:43:22 PM | 899 ms] : ( d6_1285.347_False_0 )
[5/23/2022 3:43:23 PM |  14 ms] : ( d1_11.54516_False_0 )
[5/23/2022 3:43:23 PM |  30 ms] : ( d2_38.10787_False_0 )
[5/23/2022 3:43:23 PM |  45 ms] : ( d3_18.55119_False_0 )
[5/23/2022 3:43:23 PM |  60 ms] : ( d4_45.69043_False_0 )
[5/23/2022 3:43:23 PM |  71 ms] : ( d5_281.0844_False_0 )
[5/23/2022 3:43:23 PM |  86 ms] : ( d6_1132.114_False_0 )
[5/23/2022 3:43:23 PM | 202 ms] : ( d1_10.62576_False_0 )
[5/23/2022 3:43:23 PM | 218 ms] : ( d2_33.51087_False_0 )
[5/23/2022 3:43:23 PM | 234 ms] : ( d3_19.63098_False_0 )
[5/23/2022 3:43:23 PM | 266 ms] : ( d4_46.21381_False_0 )
[5/23/2022 3:43:23 PM | 292 ms] : ( d5_163.3132_False_0 )
[5/23/2022 3:43:23 PM | 308 ms] : ( d6_1337.686_False_0 )
[5/23/2022 3:43:23 PM | 422 ms] : ( d1_11.85919_False_0 )
[5/23/2022 3:43:23 PM | 454 ms] : ( d2_37.22372_False_0 )
[5/23/2022 3:43:23 PM | 485 ms] : ( d3_17.66263_False_0 )
[5/23/2022 3:43:23 PM | 517 ms] : ( d4_52.2771_False_0 )
[5/23/2022 3:43:23 PM | 543 ms] : ( d5_284.5789_False_0 )
[5/23/2022 3:43:23 PM | 559 ms] : ( d6_1140.85_False_0 )
[5/23/2022 3:43:23 PM | 672 ms] : ( d1_10.67818_False_0 )
[5/23/2022 3:43:23 PM | 703 ms] : ( d2_31.31866_False_0 )
[5/23/2022 3:43:23 PM | 735 ms] : ( d3_15.69427_False_0 )
[5/23/2022 3:43:23 PM | 766 ms] : ( d4_48.34039_False_0 )
[5/23/2022 3:43:23 PM | 793 ms] : ( d5_205.8446_False_0 )
[5/23/2022 3:43:23 PM | 808 ms] : ( d6_1444.014_False_0 )
[5/23/2022 3:43:23 PM | 924 ms] : ( d1_12.49716_False_0 )
[5/23/2022 3:43:23 PM | 957 ms] : ( d2_25.41358_False_0 )
[5/23/2022 3:43:23 PM | 987 ms] : ( d3_18.72591_False_0 )
[5/23/2022 3:43:24 PM |  19 ms] : ( d4_54.40367_False_0 )
[5/23/2022 3:43:24 PM |  46 ms] : ( d5_127.1103_False_0 )
[5/23/2022 3:43:24 PM |  61 ms] : ( d6_1247.178_False_0 )
[5/23/2022 3:43:24 PM | 176 ms] : ( d1_11.31615_False_0 )
[5/23/2022 3:43:24 PM | 208 ms] : ( d2_39.89059_False_0 )
[5/23/2022 3:43:24 PM | 224 ms] : ( d3_16.75755_False_0 )
[5/23/2022 3:43:24 PM | 240 ms] : ( d4_46.87891_False_0 )
[5/23/2022 3:43:24 PM | 250 ms] : ( d5_209.3391_False_0 )
[5/23/2022 3:43:24 PM | 281 ms] : ( d6_1452.75_False_0 )
[5/23/2022 3:43:24 PM | 396 ms] : ( d1_10.62599_False_0 )
[5/23/2022 3:43:24 PM | 412 ms] : ( d2_25.67567_False_0 )
[5/23/2022 3:43:24 PM | 428 ms] : ( d3_17.01925_False_0 )
[5/23/2022 3:43:24 PM | 443 ms] : ( d4_47.40229_False_0 )
[5/23/2022 3:43:24 PM | 454 ms] : ( d5_219.8069_False_0 )
[5/23/2022 3:43:24 PM | 470 ms] : ( d6_1478.92_False_0 )
[5/23/2022 3:43:24 PM | 585 ms] : ( d1_12.7066_False_0 )
[5/23/2022 3:43:24 PM | 601 ms] : ( d2_28.91505_False_0 )
[5/23/2022 3:43:24 PM | 616 ms] : ( d3_15.48692_False_0 )
[5/23/2022 3:43:24 PM | 632 ms] : ( d4_49.56188_False_0 )
[5/23/2022 3:43:24 PM | 643 ms] : ( d5_262.9987_False_0 )
[5/23/2022 3:43:24 PM | 659 ms] : ( d6_1325.687_False_0 )
[5/23/2022 3:43:24 PM | 773 ms] : ( d1_10.35447_False_0 )
[5/23/2022 3:43:24 PM | 789 ms] : ( d2_39.31806_False_0 )
[5/23/2022 3:43:24 PM | 807 ms] : ( d3_16.56671_False_0 )
[5/23/2022 3:43:24 PM | 822 ms] : ( d4_46.49722_False_0 )
[5/23/2022 3:43:24 PM | 831 ms] : ( d5_201.7054_False_0 )
[5/23/2022 3:43:24 PM | 847 ms] : ( d6_1433.666_False_0 )
[5/23/2022 3:43:24 PM | 963 ms] : ( d1_12.43507_False_0 )
[5/23/2022 3:43:24 PM | 979 ms] : ( d2_27.55745_False_0 )
[5/23/2022 3:43:24 PM | 994 ms] : ( d3_15.03438_False_0 )
[5/23/2022 3:43:25 PM |  10 ms] : ( d4_48.65681_False_0 )
[5/23/2022 3:43:25 PM |  21 ms] : ( d5_244.8972_False_0 )
[5/23/2022 3:43:25 PM |  36 ms] : ( d6_1280.433_False_0 )
[5/23/2022 3:43:25 PM | 151 ms] : ( d1_10.08295_False_0 )
[5/23/2022 3:43:25 PM | 167 ms] : ( d2_37.96045_False_0 )
[5/23/2022 3:43:25 PM | 182 ms] : ( d3_16.11418_False_0 )
[5/23/2022 3:43:25 PM | 198 ms] : ( d4_45.59215_False_0 )
[5/23/2022 3:43:25 PM | 208 ms] : ( d5_183.604_False_0 )
[5/23/2022 3:43:25 PM | 224 ms] : ( d6_1388.412_False_0 )
[5/23/2022 3:43:25 PM | 339 ms] : ( d1_12.16355_False_0 )
[5/23/2022 3:43:25 PM | 355 ms] : ( d2_26.19984_False_0 )
[5/23/2022 3:43:25 PM | 371 ms] : ( d3_19.58184_False_0 )
[5/23/2022 3:43:25 PM | 387 ms] : ( d4_47.75174_False_0 )
[5/23/2022 3:43:25 PM | 398 ms] : ( d5_226.7958_False_0 )
[5/23/2022 3:43:25 PM | 414 ms] : ( d6_1235.179_False_0 )
[5/23/2022 3:43:25 PM | 530 ms] : ( d1_12.81143_False_0 )
[5/23/2022 3:43:25 PM | 546 ms] : ( d2_36.60284_False_0 )
[5/23/2022 3:43:25 PM | 580 ms] : ( d3_19.84354_False_0 )
[5/23/2022 3:43:25 PM | 608 ms] : ( d4_51.86318_False_0 )
[5/23/2022 3:43:25 PM | 619 ms] : ( d5_204.5395_False_0 )
[5/23/2022 3:43:25 PM | 635 ms] : ( d6_1440.751_False_0 )
[5/23/2022 3:43:25 PM | 750 ms] : ( d1_12.47758_False_0 )
[5/23/2022 3:43:25 PM | 766 ms] : ( d2_27.77_False_0 )
[5/23/2022 3:43:25 PM | 797 ms] : ( d3_16.89926_False_0 )
[5/23/2022 3:43:25 PM | 813 ms] : ( d4_52.38657_False_0 )
[5/23/2022 3:43:25 PM | 840 ms] : ( d5_286.7682_False_0 )
[5/23/2022 3:43:25 PM | 854 ms] : ( d6_1146.323_False_0 )
[5/23/2022 3:43:25 PM | 971 ms] : ( d1_10.71102_False_0 )
[5/23/2022 3:43:26 PM |   2 ms] : ( d2_31.48285_False_0 )
[5/23/2022 3:43:26 PM |  34 ms] : ( d3_15.749_False_0 )
[5/23/2022 3:43:26 PM |  64 ms] : ( d4_48.44985_False_0 )
[5/23/2022 3:43:26 PM |  90 ms] : ( d5_208.034_False_0 )
[5/23/2022 3:43:26 PM | 105 ms] : ( d6_1449.487_False_0 )
[5/23/2022 3:43:26 PM | 223 ms] : ( d1_12.53_False_0 )
[5/23/2022 3:43:26 PM | 255 ms] : ( d2_25.57778_False_0 )
[5/23/2022 3:43:26 PM | 271 ms] : ( d3_18.78065_False_0 )
[5/23/2022 3:43:26 PM | 301 ms] : ( d4_50.92509_False_0 )
[5/23/2022 3:43:26 PM | 327 ms] : ( d5_257.5387_False_0 )
[5/23/2022 3:43:26 PM | 342 ms] : ( d6_1073.249_False_0 )
[5/23/2022 3:43:26 PM | 457 ms] : ( d1_10.27257_False_0 )
[5/23/2022 3:43:26 PM | 488 ms] : ( d2_37.12701_False_0 )
[5/23/2022 3:43:26 PM | 520 ms] : ( d3_15.01826_False_0 )
[5/23/2022 3:43:26 PM | 551 ms] : ( d4_46.98837_False_0 )
[5/23/2022 3:43:26 PM | 576 ms] : ( d5_178.8044_False_0 )
[5/23/2022 3:43:26 PM | 592 ms] : ( d6_1376.413_False_0 )
[5/23/2022 3:43:26 PM | 709 ms] : ( d1_10.16797_False_0 )
[5/23/2022 3:43:26 PM | 724 ms] : ( d2_31.22194_False_0 )
[5/23/2022 3:43:26 PM | 740 ms] : ( d3_16.25588_False_0 )
[5/23/2022 3:43:26 PM | 756 ms] : ( d4_51.09981_False_0 )
[5/23/2022 3:43:26 PM | 767 ms] : ( d5_293.7572_False_0 )
[5/23/2022 3:43:26 PM | 782 ms] : ( d6_1402.583_False_0 )
[5/23/2022 3:43:26 PM | 896 ms] : ( d1_10.81585_False_0 )
[5/23/2022 3:43:26 PM | 911 ms] : ( d2_26.62495_False_0 )
[5/23/2022 3:43:26 PM | 927 ms] : ( d3_17.33567_False_0 )
[5/23/2022 3:43:26 PM | 943 ms] : ( d4_48.03515_False_0 )
[5/23/2022 3:43:26 PM | 954 ms] : ( d5_232.4639_False_0 )
[5/23/2022 3:43:26 PM | 970 ms] : ( d6_1010.562_False_0 )
[5/23/2022 3:43:27 PM |  85 ms] : ( d1_12.89645_False_0 )
[5/23/2022 3:43:27 PM | 101 ms] : ( d2_29.86434_False_0 )
[5/23/2022 3:43:27 PM | 116 ms] : ( d3_15.80334_False_0 )
[5/23/2022 3:43:27 PM | 132 ms] : ( d4_50.19474_False_0 )
[5/23/2022 3:43:27 PM | 143 ms] : ( d5_275.6558_False_0 )
[5/23/2022 3:43:27 PM | 158 ms] : ( d6_1357.329_False_0 )
[5/23/2022 3:43:27 PM | 274 ms] : ( d1_10.54433_False_0 )
[5/23/2022 3:43:27 PM | 290 ms] : ( d2_25.26734_False_0 )
[5/23/2022 3:43:27 PM | 305 ms] : ( d3_16.88314_False_0 )
[5/23/2022 3:43:27 PM | 321 ms] : ( d4_47.13007_False_0 )
[5/23/2022 3:43:27 PM | 331 ms] : ( d5_214.3625_False_0 )
[5/23/2022 3:43:27 PM | 347 ms] : ( d6_1465.309_False_0 )
[5/23/2022 3:43:27 PM | 461 ms] : ( d1_12.62493_False_0 )
[5/23/2022 3:43:27 PM | 476 ms] : ( d2_28.50673_False_0 )
[5/23/2022 3:43:27 PM | 492 ms] : ( d3_15.35081_False_0 )
[5/23/2022 3:43:27 PM | 508 ms] : ( d4_49.28967_False_0 )
[5/23/2022 3:43:27 PM | 519 ms] : ( d5_257.5543_False_0 )
[5/23/2022 3:43:27 PM | 534 ms] : ( d6_1312.076_False_0 )
[5/23/2022 3:43:27 PM | 650 ms] : ( d1_10.27281_False_0 )
[5/23/2022 3:43:27 PM | 666 ms] : ( d2_38.90973_False_0 )
[5/23/2022 3:43:27 PM | 682 ms] : ( d3_16.4306_False_0 )
[5/23/2022 3:43:27 PM | 697 ms] : ( d4_46.225_False_0 )
[5/23/2022 3:43:27 PM | 707 ms] : ( d5_196.2611_False_0 )
[5/23/2022 3:43:27 PM | 723 ms] : ( d6_1420.055_False_0 )
[5/23/2022 3:43:27 PM | 839 ms] : ( d1_12.35341_False_0 )
[5/23/2022 3:43:27 PM | 855 ms] : ( d2_27.14912_False_0 )
[5/23/2022 3:43:27 PM | 871 ms] : ( d3_19.89827_False_0 )
[5/23/2022 3:43:27 PM | 887 ms] : ( d4_48.38459_False_0 )
[5/23/2022 3:43:27 PM | 897 ms] : ( d5_239.4529_False_0 )
[5/23/2022 3:43:27 PM | 913 ms] : ( d6_1266.822_False_0 )
[5/23/2022 3:43:28 PM |  27 ms] : ( d1_10.00129_False_0 )
[5/23/2022 3:43:28 PM |  43 ms] : ( d2_37.55213_False_0 )
[5/23/2022 3:43:28 PM |  59 ms] : ( d3_15.97807_False_0 )
[5/23/2022 3:43:28 PM |  75 ms] : ( d4_45.31993_False_0 )
[5/23/2022 3:43:28 PM |  86 ms] : ( d5_178.1596_False_0 )
[5/23/2022 3:43:28 PM | 102 ms] : ( d6_1374.802_False_0 )
[5/23/2022 3:43:28 PM | 218 ms] : ( d1_12.08189_False_0 )
[5/23/2022 3:43:28 PM | 234 ms] : ( d2_25.79151_False_0 )
[5/23/2022 3:43:28 PM | 249 ms] : ( d3_19.44574_False_0 )
[5/23/2022 3:43:28 PM | 265 ms] : ( d4_47.47952_False_0 )
[5/23/2022 3:43:28 PM | 275 ms] : ( d5_221.3515_False_0 )
[5/23/2022 3:43:28 PM | 291 ms] : ( d6_1221.568_False_0 )
[5/23/2022 3:43:28 PM | 406 ms] : ( d1_12.72976_False_0 )
[5/23/2022 3:43:28 PM | 437 ms] : ( d2_26.57659_False_0 )
[5/23/2022 3:43:28 PM | 454 ms] : ( d3_19.70743_False_0 )
[5/23/2022 3:43:28 PM | 484 ms] : ( d4_51.59096_False_0 )
[5/23/2022 3:43:28 PM | 495 ms] : ( d5_199.0952_False_0 )
[5/23/2022 3:43:28 PM | 511 ms] : ( d6_1427.14_False_0 )
[5/23/2022 3:43:28 PM | 630 ms] : ( d1_12.39592_False_0 )
[5/23/2022 3:43:28 PM | 659 ms] : ( d2_32.74375_False_0 )
[5/23/2022 3:43:28 PM | 690 ms] : ( d3_18.55717_False_0 )
[5/23/2022 3:43:28 PM | 722 ms] : ( d4_54.0662_False_0 )
[5/23/2022 3:43:28 PM | 747 ms] : ( d5_120.3609_False_0 )
[5/23/2022 3:43:28 PM | 762 ms] : ( d6_1230.305_False_0 )
[5/23/2022 3:43:28 PM | 876 ms] : ( d1_11.21491_False_0 )
[5/23/2022 3:43:28 PM | 908 ms] : ( d2_26.83868_False_0 )
[5/23/2022 3:43:28 PM | 939 ms] : ( d3_16.58882_False_0 )
[5/23/2022 3:43:28 PM | 971 ms] : ( d4_50.12948_False_0 )
[5/23/2022 3:43:28 PM | 997 ms] : ( d5_241.6266_False_0 )
[5/23/2022 3:43:29 PM |  13 ms] : ( d6_1033.469_False_0 )
[5/23/2022 3:43:29 PM | 128 ms] : ( d1_10.03389_False_0 )
[5/23/2022 3:43:29 PM | 159 ms] : ( d2_35.93361_False_0 )
[5/23/2022 3:43:29 PM | 190 ms] : ( d3_19.62046_False_0 )
[5/23/2022 3:43:29 PM | 223 ms] : ( d4_46.19277_False_0 )
[5/23/2022 3:43:29 PM | 249 ms] : ( d5_162.8923_False_0 )
[5/23/2022 3:43:29 PM | 265 ms] : ( d6_1336.633_False_0 )
[5/23/2022 3:43:29 PM | 380 ms] : ( d1_12.92929_False_0 )
[5/23/2022 3:43:29 PM | 396 ms] : ( d2_30.02854_False_0 )
[5/23/2022 3:43:29 PM | 412 ms] : ( d3_15.85808_False_0 )
[5/23/2022 3:43:29 PM | 428 ms] : ( d4_50.3042_False_0 )
[5/23/2022 3:43:29 PM | 438 ms] : ( d5_173.36_False_0 )
[5/23/2022 3:43:29 PM | 454 ms] : ( d6_1362.803_False_0 )
[5/23/2022 3:43:29 PM | 569 ms] : ( d1_12.00989_False_0 )
[5/23/2022 3:43:29 PM | 585 ms] : ( d2_25.43154_False_0 )
[5/23/2022 3:43:29 PM | 600 ms] : ( d3_16.93787_False_0 )
[5/23/2022 3:43:29 PM | 616 ms] : ( d4_47.23954_False_0 )
[5/23/2022 3:43:29 PM | 627 ms] : ( d5_216.5518_False_0 )
[5/23/2022 3:43:29 PM | 642 ms] : ( d6_1470.782_False_0 )
[5/23/2022 3:43:29 PM | 760 ms] : ( d1_12.65777_False_0 )
[5/23/2022 3:43:29 PM | 775 ms] : ( d2_28.67093_False_0 )
[5/23/2022 3:43:29 PM | 791 ms] : ( d3_15.40554_False_0 )
[5/23/2022 3:43:29 PM | 807 ms] : ( d4_49.39913_False_0 )
[5/23/2022 3:43:29 PM | 817 ms] : ( d5_155.2586_False_0 )
[5/23/2022 3:43:29 PM | 833 ms] : ( d6_1317.549_False_0 )
[5/23/2022 3:43:29 PM | 957 ms] : ( d1_11.73837_False_0 )
[5/23/2022 3:43:29 PM | 987 ms] : ( d2_29.45601_False_0 )
[5/23/2022 3:43:30 PM |  17 ms] : ( d3_17.46126_False_0 )
[5/23/2022 3:43:30 PM |  45 ms] : ( d4_51.87437_False_0 )
[5/23/2022 3:43:30 PM |  55 ms] : ( d5_109.2484_False_0 )
[5/23/2022 3:43:30 PM |  71 ms] : ( d6_1441.311_False_0 )
[5/23/2022 3:43:30 PM | 188 ms] : ( d1_11.04822_False_0 )
[5/23/2022 3:43:30 PM | 219 ms] : ( d2_33.16886_False_0 )
[5/23/2022 3:43:30 PM | 251 ms] : ( d3_18.69888_False_0 )
[5/23/2022 3:43:30 PM | 281 ms] : ( d4_49.57386_False_0 )
[5/23/2022 3:43:30 PM | 308 ms] : ( d5_230.5141_False_0 )
[5/23/2022 3:43:30 PM | 323 ms] : ( d6_1244.475_False_0 )
[5/23/2022 3:43:30 PM | 440 ms] : ( d1_12.8672_False_0 )
[5/23/2022 3:43:30 PM | 472 ms] : ( d2_27.26379_False_0 )
[5/23/2022 3:43:30 PM | 503 ms] : ( d3_16.73052_False_0 )
[5/23/2022 3:43:30 PM | 533 ms] : ( d4_45.63714_False_0 )
[5/23/2022 3:43:30 PM | 559 ms] : ( d5_151.7798_False_0 )
[5/23/2022 3:43:30 PM | 574 ms] : ( d6_1047.639_False_0 )
[5/23/2022 3:43:30 PM | 690 ms] : ( d1_11.68619_False_0 )
[5/23/2022 3:43:30 PM | 720 ms] : ( d2_36.35872_False_0 )
[5/23/2022 3:43:30 PM | 750 ms] : ( d3_19.76216_False_0 )
[5/23/2022 3:43:30 PM | 781 ms] : ( d4_51.70043_False_0 )
[5/23/2022 3:43:30 PM | 808 ms] : ( d5_273.0455_False_0 )
[5/23/2022 3:43:30 PM | 824 ms] : ( d6_1350.804_False_0 )
[5/23/2022 3:43:30 PM | 939 ms] : ( d1_10.50518_False_0 )
[5/23/2022 3:43:30 PM | 971 ms] : ( d2_30.45365_False_0 )
[5/23/2022 3:43:31 PM |   2 ms] : ( d3_17.79381_False_0 )
[5/23/2022 3:43:31 PM |  33 ms] : ( d4_47.76371_False_0 )
[5/23/2022 3:43:31 PM |  59 ms] : ( d5_194.3112_False_0 )
[5/23/2022 3:43:31 PM |  75 ms] : ( d6_1153.968_False_0 )
[5/23/2022 3:43:31 PM | 189 ms] : ( d1_12.32416_False_0 )
[5/23/2022 3:43:31 PM | 220 ms] : ( d2_39.54858_False_0 )
[5/23/2022 3:43:31 PM | 251 ms] : ( d3_15.82545_False_0 )
[5/23/2022 3:43:31 PM | 281 ms] : ( d4_53.827_False_0 )
[5/23/2022 3:43:31 PM | 291 ms] : ( d5_243.8159_False_0 )
[5/23/2022 3:43:31 PM | 306 ms] : ( d6_1038.942_False_0 )
[5/23/2022 3:43:31 PM | 421 ms] : ( d1_10.06673_False_0 )
[5/23/2022 3:43:31 PM | 437 ms] : ( d2_30.71573_False_0 )
[5/23/2022 3:43:31 PM | 453 ms] : ( d3_16.08714_False_0 )
[5/23/2022 3:43:31 PM | 469 ms] : ( d4_50.76234_False_0 )
[5/23/2022 3:43:31 PM | 496 ms] : ( d5_254.2837_False_0 )
[5/23/2022 3:43:31 PM | 512 ms] : ( d6_1065.112_False_0 )
[5/23/2022 3:43:31 PM | 626 ms] : ( d1_10.22375_False_0 )
