[4/26/2022 9:00:00 PM |   6 ms] : ( d3_17.10658_False_0 )
[4/26/2022 9:00:00 PM | 775 ms] : ( d4_50.99108_False_0 )
[4/26/2022 9:00:00 PM | 791 ms] : ( d5_187.0975_False_0 )
[4/26/2022 9:00:00 PM | 808 ms] : ( d6_1397.146_False_0 )
[4/26/2022 9:00:00 PM | 917 ms] : ( d1_12.21595_False_0 )
[4/26/2022 9:00:00 PM | 933 ms] : ( d2_26.46185_False_0 )
[4/26/2022 9:00:00 PM | 948 ms] : ( d3_19.66918_False_0 )
[4/26/2022 9:00:00 PM | 964 ms] : ( d4_47.92641_False_0 )
[4/26/2022 9:00:00 PM | 980 ms] : ( d5_230.2893_False_0 )
[4/26/2022 9:00:00 PM | 996 ms] : ( d6_1243.913_False_0 )
[4/26/2022 9:00:01 PM | 104 ms] : ( d1_12.86383_False_0 )
[4/26/2022 9:00:01 PM | 118 ms] : ( d2_36.86485_False_0 )
[4/26/2022 9:00:01 PM | 134 ms] : ( d3_15.74898_False_0 )
[4/26/2022 9:00:01 PM | 150 ms] : ( d4_50.086_False_0 )
[4/26/2022 9:00:01 PM | 165 ms] : ( d5_168.996_False_0 )
[4/26/2022 9:00:01 PM | 181 ms] : ( d6_1351.893_False_0 )
[4/26/2022 9:00:01 PM | 291 ms] : ( d1_11.94443_False_0 )
[4/26/2022 9:00:01 PM | 306 ms] : ( d2_25.10424_False_0 )
[4/26/2022 9:00:01 PM | 321 ms] : ( d3_19.21665_False_0 )
[4/26/2022 9:00:01 PM | 337 ms] : ( d4_47.02134_False_0 )
[4/26/2022 9:00:01 PM | 352 ms] : ( d5_212.1878_False_0 )
[4/26/2022 9:00:01 PM | 368 ms] : ( d6_1198.659_False_0 )
[4/26/2022 9:00:01 PM | 478 ms] : ( d1_12.59231_False_0 )
[4/26/2022 9:00:01 PM | 494 ms] : ( d2_35.50725_False_0 )
[4/26/2022 9:00:01 PM | 510 ms] : ( d3_15.29644_False_0 )
[4/26/2022 9:00:01 PM | 526 ms] : ( d4_49.18093_False_0 )
[4/26/2022 9:00:01 PM | 541 ms] : ( d5_150.8946_False_0 )
[4/26/2022 9:00:01 PM | 557 ms] : ( d6_1306.639_False_0 )
[4/26/2022 9:00:01 PM | 666 ms] : ( d1_11.67291_False_0 )
[4/26/2022 9:00:01 PM | 681 ms] : ( d2_38.74663_False_0 )
[4/26/2022 9:00:01 PM | 697 ms] : ( d3_18.76411_False_0 )
[4/26/2022 9:00:01 PM | 713 ms] : ( d4_46.11627_False_0 )
[4/26/2022 9:00:01 PM | 728 ms] : ( d5_194.0864_False_0 )
[4/26/2022 9:00:01 PM | 744 ms] : ( d6_1153.406_False_0 )
[4/26/2022 9:00:01 PM | 855 ms] : ( d1_12.32079_False_0 )
[4/26/2022 9:00:01 PM | 870 ms] : ( d2_34.14964_False_0 )
[4/26/2022 9:00:01 PM | 886 ms] : ( d3_19.8439_False_0 )
[4/26/2022 9:00:01 PM | 902 ms] : ( d4_48.27586_False_0 )
[4/26/2022 9:00:01 PM | 918 ms] : ( d5_132.7931_False_0 )
[4/26/2022 9:00:01 PM | 934 ms] : ( d6_1261.385_False_0 )
[4/26/2022 9:00:02 PM |  44 ms] : ( d1_11.40139_False_0 )
[4/26/2022 9:00:02 PM |  60 ms] : ( d2_37.38903_False_0 )
[4/26/2022 9:00:02 PM |  76 ms] : ( d3_18.31157_False_0 )
[4/26/2022 9:00:02 PM |  92 ms] : ( d4_45.2112_False_0 )
[4/26/2022 9:00:02 PM | 108 ms] : ( d5_175.985_False_0 )
[4/26/2022 9:00:02 PM | 124 ms] : ( d6_1108.152_False_0 )
[4/26/2022 9:00:02 PM | 235 ms] : ( d1_12.04927_False_0 )
[4/26/2022 9:00:02 PM | 267 ms] : ( d2_38.17411_False_0 )
[4/26/2022 9:00:02 PM | 298 ms] : ( d3_15.36729_False_0 )
[4/26/2022 9:00:02 PM | 314 ms] : ( d4_47.68643_False_0 )
[4/26/2022 9:00:02 PM | 331 ms] : ( d5_225.4897_False_0 )
[4/26/2022 9:00:02 PM | 345 ms] : ( d6_1493.127_False_0 )
[4/26/2022 9:00:02 PM | 457 ms] : ( d1_12.79184_False_0 )
[4/26/2022 9:00:02 PM | 473 ms] : ( d2_29.34126_False_0 )
[4/26/2022 9:00:02 PM | 488 ms] : ( d3_15.62899_False_0 )
[4/26/2022 9:00:02 PM | 504 ms] : ( d4_49.84602_False_0 )
[4/26/2022 9:00:02 PM | 519 ms] : ( d5_268.6815_False_0 )
[4/26/2022 9:00:02 PM | 535 ms] : ( d6_1339.894_False_0 )
[4/26/2022 9:00:02 PM | 643 ms] : ( d1_10.43972_False_0 )
[4/26/2022 9:00:02 PM | 658 ms] : ( d2_39.74427_False_0 )
[4/26/2022 9:00:02 PM | 674 ms] : ( d3_16.70878_False_0 )
[4/26/2022 9:00:02 PM | 689 ms] : ( d4_46.78136_False_0 )
[4/26/2022 9:00:02 PM | 705 ms] : ( d5_207.3882_False_0 )
[4/26/2022 9:00:02 PM | 721 ms] : ( d6_1447.873_False_0 )
[4/26/2022 9:00:02 PM | 833 ms] : ( d1_12.52032_False_0 )
[4/26/2022 9:00:02 PM | 849 ms] : ( d2_27.98366_False_0 )
[4/26/2022 9:00:02 PM | 865 ms] : ( d3_15.17645_False_0 )
[4/26/2022 9:00:02 PM | 881 ms] : ( d4_48.94095_False_0 )
[4/26/2022 9:00:02 PM | 897 ms] : ( d5_250.58_False_0 )
[4/26/2022 9:00:02 PM | 914 ms] : ( d6_1294.64_False_0 )
[4/26/2022 9:00:03 PM |  21 ms] : ( d1_10.16819_False_0 )
[4/26/2022 9:00:03 PM |  36 ms] : ( d2_38.38666_False_0 )
[4/26/2022 9:00:03 PM |  53 ms] : ( d3_16.25625_False_0 )
[4/26/2022 9:00:03 PM |  68 ms] : ( d4_45.87629_False_0 )
[4/26/2022 9:00:03 PM |  84 ms] : ( d5_189.2868_False_0 )
[4/26/2022 9:00:03 PM |  99 ms] : ( d6_1402.62_False_0 )
[4/26/2022 9:00:03 PM | 209 ms] : ( d1_12.24879_False_0 )
[4/26/2022 9:00:03 PM | 225 ms] : ( d2_26.62605_False_0 )
[4/26/2022 9:00:03 PM | 241 ms] : ( d3_19.72392_False_0 )
[4/26/2022 9:00:03 PM | 256 ms] : ( d4_48.03588_False_0 )
[4/26/2022 9:00:03 PM | 271 ms] : ( d5_232.4786_False_0 )
[4/26/2022 9:00:03 PM | 287 ms] : ( d6_1249.386_False_0 )
[4/26/2022 9:00:03 PM | 399 ms] : ( d1_12.89667_False_0 )
[4/26/2022 9:00:03 PM | 415 ms] : ( d2_37.02906_False_0 )
[4/26/2022 9:00:03 PM | 430 ms] : ( d3_15.80371_False_0 )
[4/26/2022 9:00:03 PM | 446 ms] : ( d4_54.97122_False_0 )
[4/26/2022 9:00:03 PM | 462 ms] : ( d5_171.1854_False_0 )
[4/26/2022 9:00:03 PM | 478 ms] : ( d6_1357.366_False_0 )
[4/26/2022 9:00:03 PM | 588 ms] : ( d1_11.97727_False_0 )
[4/26/2022 9:00:03 PM | 604 ms] : ( d2_25.26844_False_0 )
[4/26/2022 9:00:03 PM | 620 ms] : ( d3_19.27138_False_0 )
[4/26/2022 9:00:03 PM | 636 ms] : ( d4_47.13081_False_0 )
[4/26/2022 9:00:03 PM | 652 ms] : ( d5_214.3772_False_0 )
[4/26/2022 9:00:03 PM | 668 ms] : ( d6_1204.133_False_0 )
[4/26/2022 9:00:03 PM | 777 ms] : ( d1_12.62515_False_0 )
[4/26/2022 9:00:03 PM | 792 ms] : ( d2_35.67145_False_0 )
[4/26/2022 9:00:03 PM | 808 ms] : ( d3_15.35117_False_0 )
[4/26/2022 9:00:03 PM | 823 ms] : ( d4_54.06615_False_0 )
[4/26/2022 9:00:03 PM | 839 ms] : ( d5_153.0839_False_0 )
[4/26/2022 9:00:03 PM | 855 ms] : ( d6_1312.112_False_0 )
[4/26/2022 9:00:03 PM | 966 ms] : ( d1_11.70575_False_0 )
[4/26/2022 9:00:03 PM | 980 ms] : ( d2_38.91084_False_0 )
[4/26/2022 9:00:03 PM | 996 ms] : ( d3_18.81884_False_0 )
[4/26/2022 9:00:04 PM |  12 ms] : ( d4_46.22573_False_0 )
[4/26/2022 9:00:04 PM |  27 ms] : ( d5_196.2757_False_0 )
[4/26/2022 9:00:04 PM |  43 ms] : ( d6_1158.879_False_0 )
[4/26/2022 9:00:04 PM | 150 ms] : ( d1_12.35363_False_0 )
[4/26/2022 9:00:04 PM | 165 ms] : ( d2_34.31384_False_0 )
[4/26/2022 9:00:04 PM | 181 ms] : ( d3_19.89864_False_0 )
[4/26/2022 9:00:04 PM | 197 ms] : ( d4_53.16108_False_0 )
[4/26/2022 9:00:04 PM | 213 ms] : ( d5_134.9825_False_0 )
[4/26/2022 9:00:04 PM | 229 ms] : ( d6_1266.859_False_0 )
[4/26/2022 9:00:04 PM | 337 ms] : ( d1_11.43423_False_0 )
[4/26/2022 9:00:04 PM | 352 ms] : ( d2_37.55323_False_0 )
[4/26/2022 9:00:04 PM | 368 ms] : ( d3_18.36631_False_0 )
[4/26/2022 9:00:04 PM | 384 ms] : ( d4_45.32066_False_0 )
[4/26/2022 9:00:04 PM | 400 ms] : ( d5_178.1743_False_0 )
[4/26/2022 9:00:04 PM | 415 ms] : ( d6_1113.626_False_0 )
[4/26/2022 9:00:04 PM | 524 ms] : ( d1_12.08211_False_0 )
[4/26/2022 9:00:04 PM | 540 ms] : ( d2_32.95623_False_0 )
[4/26/2022 9:00:04 PM | 555 ms] : ( d3_19.4461_False_0 )
[4/26/2022 9:00:04 PM | 570 ms] : ( d4_52.256_False_0 )
[4/26/2022 9:00:04 PM | 585 ms] : ( d5_116.8811_False_0 )
[4/26/2022 9:00:04 PM | 600 ms] : ( d6_1221.605_False_0 )
[4/26/2022 9:00:04 PM | 707 ms] : ( d1_11.16271_False_0 )
[4/26/2022 9:00:04 PM | 723 ms] : ( d2_36.19562_False_0 )
[4/26/2022 9:00:04 PM | 738 ms] : ( d3_17.91377_False_0 )
[4/26/2022 9:00:04 PM | 754 ms] : ( d4_54.41559_False_0 )
[4/26/2022 9:00:04 PM | 769 ms] : ( d5_160.0729_False_0 )
[4/26/2022 9:00:04 PM | 785 ms] : ( d6_1068.372_False_0 )
[4/26/2022 9:00:04 PM | 896 ms] : ( d1_11.81059_False_0 )
[4/26/2022 9:00:04 PM | 912 ms] : ( d2_31.59863_False_0 )
[4/26/2022 9:00:04 PM | 927 ms] : ( d3_18.99357_False_0 )
[4/26/2022 9:00:04 PM | 943 ms] : ( d4_51.35093_False_0 )
[4/26/2022 9:00:04 PM | 959 ms] : ( d5_298.7796_False_0 )
[4/26/2022 9:00:04 PM | 975 ms] : ( d6_1176.352_False_0 )
[4/26/2022 9:00:05 PM |  85 ms] : ( d1_10.89119_False_0 )
[4/26/2022 9:00:05 PM | 101 ms] : ( d2_34.83801_False_0 )
[4/26/2022 9:00:05 PM | 117 ms] : ( d3_17.46124_False_0 )
[4/26/2022 9:00:05 PM | 133 ms] : ( d4_53.51052_False_0 )
[4/26/2022 9:00:05 PM | 148 ms] : ( d5_141.9714_False_0 )
[4/26/2022 9:00:05 PM | 164 ms] : ( d6_1023.118_False_0 )
[4/26/2022 9:00:05 PM | 274 ms] : ( d1_11.53906_False_0 )
[4/26/2022 9:00:05 PM | 290 ms] : ( d2_30.24102_False_0 )
[4/26/2022 9:00:05 PM | 306 ms] : ( d3_18.54103_False_0 )
[4/26/2022 9:00:05 PM | 321 ms] : ( d4_50.44586_False_0 )
[4/26/2022 9:00:05 PM | 337 ms] : ( d5_280.6782_False_0 )
[4/26/2022 9:00:05 PM | 353 ms] : ( d6_1131.098_False_0 )
[4/26/2022 9:00:05 PM | 462 ms] : ( d1_10.61967_False_0 )
[4/26/2022 9:00:05 PM | 478 ms] : ( d2_33.4804_False_0 )
[4/26/2022 9:00:05 PM | 494 ms] : ( d3_17.0087_False_0 )
[4/26/2022 9:00:05 PM | 510 ms] : ( d4_52.60545_False_0 )
[4/26/2022 9:00:05 PM | 526 ms] : ( d5_123.87_False_0 )
[4/26/2022 9:00:05 PM | 541 ms] : ( d6_1477.865_False_0 )
[4/26/2022 9:00:05 PM | 652 ms] : ( d1_11.26754_False_0 )
[4/26/2022 9:00:05 PM | 668 ms] : ( d2_28.88341_False_0 )
[4/26/2022 9:00:05 PM | 684 ms] : ( d3_18.0885_False_0 )
[4/26/2022 9:00:05 PM | 700 ms] : ( d4_49.54079_False_0 )
[4/26/2022 9:00:05 PM | 715 ms] : ( d5_262.5767_False_0 )
[4/26/2022 9:00:05 PM | 731 ms] : ( d6_1085.844_False_0 )
[4/26/2022 9:00:05 PM | 839 ms] : ( d1_10.34814_False_0 )
[4/26/2022 9:00:05 PM | 855 ms] : ( d2_32.1228_False_0 )
[4/26/2022 9:00:05 PM | 871 ms] : ( d3_16.55616_False_0 )
[4/26/2022 9:00:05 PM | 886 ms] : ( d4_51.70038_False_0 )
[4/26/2022 9:00:05 PM | 902 ms] : ( d5_105.7686_False_0 )
[4/26/2022 9:00:05 PM | 918 ms] : ( d6_1432.611_False_0 )
[4/26/2022 9:00:06 PM |  28 ms] : ( d1_10.99602_False_0 )
[4/26/2022 9:00:06 PM |  44 ms] : ( d2_27.5258_False_0 )
[4/26/2022 9:00:06 PM |  59 ms] : ( d3_17.63596_False_0 )
[4/26/2022 9:00:06 PM |  75 ms] : ( d4_48.63572_False_0 )
[4/26/2022 9:00:06 PM |  91 ms] : ( d5_244.4753_False_0 )
[4/26/2022 9:00:06 PM | 108 ms] : ( d6_1040.591_False_0 )
[4/26/2022 9:00:06 PM | 217 ms] : ( d1_10.07662_False_0 )
[4/26/2022 9:00:06 PM | 233 ms] : ( d2_30.76519_False_0 )
[4/26/2022 9:00:06 PM | 249 ms] : ( d3_16.10363_False_0 )
[4/26/2022 9:00:06 PM | 265 ms] : ( d4_50.79531_False_0 )
[4/26/2022 9:00:06 PM | 281 ms] : ( d5_287.6671_False_0 )
[4/26/2022 9:00:06 PM | 297 ms] : ( d6_1387.358_False_0 )
[4/26/2022 9:00:06 PM | 407 ms] : ( d1_10.7245_False_0 )
[4/26/2022 9:00:06 PM | 422 ms] : ( d2_26.16819_False_0 )
[4/26/2022 9:00:06 PM | 437 ms] : ( d3_17.18342_False_0 )
[4/26/2022 9:00:06 PM | 453 ms] : ( d4_47.73064_False_0 )
[4/26/2022 9:00:06 PM | 469 ms] : ( d5_226.3739_False_0 )
[4/26/2022 9:00:06 PM | 485 ms] : ( d6_1495.337_False_0 )
[4/26/2022 9:00:06 PM | 594 ms] : ( d1_12.8051_False_0 )
[4/26/2022 9:00:06 PM | 610 ms] : ( d2_29.40758_False_0 )
[4/26/2022 9:00:06 PM | 626 ms] : ( d3_15.65109_False_0 )
[4/26/2022 9:00:06 PM | 642 ms] : ( d4_49.89023_False_0 )
[4/26/2022 9:00:06 PM | 658 ms] : ( d5_236.8416_False_0 )
[4/26/2022 9:00:06 PM | 674 ms] : ( d6_1021.507_False_0 )
[4/26/2022 9:00:06 PM | 798 ms] : ( d1_12.96212_False_0 )
[4/26/2022 9:00:06 PM | 813 ms] : ( d2_30.19266_False_0 )
[4/26/2022 9:00:06 PM | 829 ms] : ( d3_17.70681_False_0 )
[4/26/2022 9:00:06 PM | 845 ms] : ( d4_54.00167_False_0 )
[4/26/2022 9:00:06 PM | 861 ms] : ( d5_247.3094_False_0 )
[4/26/2022 9:00:06 PM | 877 ms] : ( d6_1047.676_False_0 )
[4/26/2022 9:00:06 PM | 989 ms] : ( d1_10.11913_False_0 )
[4/26/2022 9:00:07 PM |   5 ms] : ( d2_30.97774_False_0 )
[4/26/2022 9:00:07 PM |  19 ms] : ( d3_18.78661_False_0 )
[4/26/2022 9:00:07 PM |  35 ms] : ( d4_50.93701_False_0 )
[4/26/2022 9:00:07 PM |  50 ms] : ( d5_290.5012_False_0 )
[4/26/2022 9:00:07 PM |  66 ms] : ( d6_1394.443_False_0 )
[4/26/2022 9:00:07 PM | 175 ms] : ( d1_10.76701_False_0 )
[4/26/2022 9:00:07 PM | 190 ms] : ( d2_26.38075_False_0 )
[4/26/2022 9:00:07 PM | 206 ms] : ( d3_17.25427_False_0 )
[4/26/2022 9:00:07 PM | 222 ms] : ( d4_53.0966_False_0 )
[4/26/2022 9:00:07 PM | 237 ms] : ( d5_229.2079_False_0 )
[4/26/2022 9:00:07 PM | 253 ms] : ( d6_1002.422_False_0 )
[4/26/2022 9:00:07 PM | 363 ms] : ( d1_12.84761_False_0 )
[4/26/2022 9:00:07 PM | 378 ms] : ( d2_29.62014_False_0 )
[4/26/2022 9:00:07 PM | 393 ms] : ( d3_18.33407_False_0 )
[4/26/2022 9:00:07 PM | 409 ms] : ( d4_50.03194_False_0 )
[4/26/2022 9:00:07 PM | 423 ms] : ( d5_272.3997_False_0 )
[4/26/2022 9:00:07 PM | 454 ms] : ( d6_1349.189_False_0 )
[4/26/2022 9:00:07 PM | 564 ms] : ( d1_10.00463_False_0 )
[4/26/2022 9:00:07 PM | 580 ms] : ( d2_30.40522_False_0 )
[4/26/2022 9:00:07 PM | 596 ms] : ( d3_18.59576_False_0 )
[4/26/2022 9:00:07 PM | 611 ms] : ( d4_50.55532_False_0 )
[4/26/2022 9:00:07 PM | 628 ms] : ( d5_282.8675_False_0 )
[4/26/2022 9:00:07 PM | 642 ms] : ( d6_1136.571_False_0 )
[4/26/2022 9:00:07 PM | 752 ms] : ( d1_10.65251_False_0 )
[4/26/2022 9:00:07 PM | 767 ms] : ( d2_33.6446_False_0 )
[4/26/2022 9:00:07 PM | 783 ms] : ( d3_17.06343_False_0 )
[4/26/2022 9:00:07 PM | 799 ms] : ( d4_52.71492_False_0 )
[4/26/2022 9:00:07 PM | 815 ms] : ( d5_221.5743_False_0 )
[4/26/2022 9:00:07 PM | 831 ms] : ( d6_1483.338_False_0 )
[4/26/2022 9:00:07 PM | 940 ms] : ( d1_12.73311_False_0 )
[4/26/2022 9:00:07 PM | 955 ms] : ( d2_29.04761_False_0 )
[4/26/2022 9:00:07 PM | 971 ms] : ( d3_18.14323_False_0 )
[4/26/2022 9:00:07 PM | 986 ms] : ( d4_49.65025_False_0 )
[4/26/2022 9:00:08 PM |   2 ms] : ( d5_264.7661_False_0 )
[4/26/2022 9:00:08 PM |  18 ms] : ( d6_1091.318_False_0 )
[4/26/2022 9:00:08 PM | 128 ms] : ( d1_10.38098_False_0 )
[4/26/2022 9:00:08 PM | 144 ms] : ( d2_32.28699_False_0 )
[4/26/2022 9:00:08 PM | 159 ms] : ( d3_16.6109_False_0 )
[4/26/2022 9:00:08 PM | 175 ms] : ( d4_51.80984_False_0 )
[4/26/2022 9:00:08 PM | 191 ms] : ( d5_203.4728_False_0 )
[4/26/2022 9:00:08 PM | 207 ms] : ( d6_1438.085_False_0 )
[4/26/2022 9:00:08 PM | 316 ms] : ( d1_12.46159_False_0 )
[4/26/2022 9:00:08 PM | 332 ms] : ( d2_27.69_False_0 )
[4/26/2022 9:00:08 PM | 348 ms] : ( d3_17.69069_False_0 )
[4/26/2022 9:00:08 PM | 364 ms] : ( d4_48.74518_False_0 )
[4/26/2022 9:00:08 PM | 380 ms] : ( d5_246.6646_False_0 )
[4/26/2022 9:00:08 PM | 396 ms] : ( d6_1046.064_False_0 )
[4/26/2022 9:00:08 PM | 505 ms] : ( d1_10.10946_False_0 )
[4/26/2022 9:00:08 PM | 521 ms] : ( d2_30.92939_False_0 )
[4/26/2022 9:00:08 PM | 537 ms] : ( d3_16.15836_False_0 )
[4/26/2022 9:00:08 PM | 553 ms] : ( d4_50.90477_False_0 )
[4/26/2022 9:00:08 PM | 568 ms] : ( d5_185.3714_False_0 )
[4/26/2022 9:00:08 PM | 584 ms] : ( d6_1392.831_False_0 )
[4/26/2022 9:00:08 PM | 696 ms] : ( d1_12.19006_False_0 )
[4/26/2022 9:00:08 PM | 712 ms] : ( d2_26.33239_False_0 )
[4/26/2022 9:00:08 PM | 729 ms] : ( d3_17.23816_False_0 )
[4/26/2022 9:00:08 PM | 743 ms] : ( d4_47.84011_False_0 )
[4/26/2022 9:00:08 PM | 758 ms] : ( d5_228.5632_False_0 )
[4/26/2022 9:00:08 PM | 774 ms] : ( d6_1000.811_False_0 )
[4/26/2022 9:00:08 PM | 884 ms] : ( d1_12.83794_False_0 )
[4/26/2022 9:00:08 PM | 899 ms] : ( d2_29.57178_False_0 )
[4/26/2022 9:00:08 PM | 915 ms] : ( d3_15.70582_False_0 )
[4/26/2022 9:00:08 PM | 931 ms] : ( d4_49.9997_False_0 )
[4/26/2022 9:00:08 PM | 947 ms] : ( d5_167.27_False_0 )
[4/26/2022 9:00:08 PM | 963 ms] : ( d6_1347.577_False_0 )
[4/26/2022 9:00:09 PM |  74 ms] : ( d1_11.91854_False_0 )
[4/26/2022 9:00:09 PM |  89 ms] : ( d2_39.97478_False_0 )
[4/26/2022 9:00:09 PM | 105 ms] : ( d3_16.78562_False_0 )
[4/26/2022 9:00:09 PM | 120 ms] : ( d4_46.93504_False_0 )
[4/26/2022 9:00:09 PM | 136 ms] : ( d5_210.4618_False_0 )
[4/26/2022 9:00:09 PM | 151 ms] : ( d6_1455.557_False_0 )
[4/26/2022 9:00:09 PM | 262 ms] : ( d1_12.56642_False_0 )
[4/26/2022 9:00:09 PM | 278 ms] : ( d2_28.21417_False_0 )
[4/26/2022 9:00:09 PM | 294 ms] : ( d3_15.25329_False_0 )
[4/26/2022 9:00:09 PM | 310 ms] : ( d4_49.09463_False_0 )
[4/26/2022 9:00:09 PM | 326 ms] : ( d5_149.1685_False_0 )
[4/26/2022 9:00:09 PM | 341 ms] : ( d6_1302.324_False_0 )
[4/26/2022 9:00:09 PM | 452 ms] : ( d1_11.64702_False_0 )
[4/26/2022 9:00:09 PM | 468 ms] : ( d2_38.61718_False_0 )
[4/26/2022 9:00:09 PM | 484 ms] : ( d3_16.33308_False_0 )
[4/26/2022 9:00:09 PM | 499 ms] : ( d4_46.02997_False_0 )
[4/26/2022 9:00:09 PM | 515 ms] : ( d5_192.3603_False_0 )
[4/26/2022 9:00:09 PM | 530 ms] : ( d6_1410.303_False_0 )
[4/26/2022 9:00:09 PM | 639 ms] : ( d1_12.2949_False_0 )
[4/26/2022 9:00:09 PM | 655 ms] : ( d2_26.85657_False_0 )
[4/26/2022 9:00:09 PM | 671 ms] : ( d3_19.80075_False_0 )
[4/26/2022 9:00:09 PM | 686 ms] : ( d4_48.18956_False_0 )
[4/26/2022 9:00:09 PM | 701 ms] : ( d5_131.0671_False_0 )
[4/26/2022 9:00:09 PM | 716 ms] : ( d6_1257.07_False_0 )
[4/26/2022 9:00:09 PM | 827 ms] : ( d1_11.3755_False_0 )
[4/26/2022 9:00:09 PM | 842 ms] : ( d2_37.25957_False_0 )
[4/26/2022 9:00:09 PM | 857 ms] : ( d3_15.88055_False_0 )
[4/26/2022 9:00:09 PM | 873 ms] : ( d4_45.12489_False_0 )
[4/26/2022 9:00:09 PM | 889 ms] : ( d5_174.2589_False_0 )
[4/26/2022 9:00:09 PM | 905 ms] : ( d6_1365.05_False_0 )
[4/26/2022 9:00:10 PM |  16 ms] : ( d1_12.02338_False_0 )
[4/26/2022 9:00:10 PM |  32 ms] : ( d2_25.49896_False_0 )
[4/26/2022 9:00:10 PM |  48 ms] : ( d3_16.14224_False_0 )
[4/26/2022 9:00:10 PM |  64 ms] : ( d4_45.64828_False_0 )
[4/26/2022 9:00:10 PM |  80 ms] : ( d5_184.7267_False_0 )
[4/26/2022 9:00:10 PM |  96 ms] : ( d6_1391.219_False_0 )
[4/26/2022 9:00:10 PM | 206 ms] : ( d1_12.18039_False_0 )
[4/26/2022 9:00:10 PM | 222 ms] : ( d2_26.28404_False_0 )
[4/26/2022 9:00:10 PM | 238 ms] : ( d3_19.60991_False_0 )
[4/26/2022 9:00:10 PM | 253 ms] : ( d4_47.80787_False_0 )
[4/26/2022 9:00:10 PM | 269 ms] : ( d5_227.9185_False_0 )
[4/26/2022 9:00:10 PM | 285 ms] : ( d6_1237.986_False_0 )
[4/26/2022 9:00:10 PM | 395 ms] : ( d1_12.82827_False_0 )
[4/26/2022 9:00:10 PM | 409 ms] : ( d2_36.68705_False_0 )
[4/26/2022 9:00:10 PM | 425 ms] : ( d3_15.68971_False_0 )
[4/26/2022 9:00:10 PM | 440 ms] : ( d4_54.74321_False_0 )
[4/26/2022 9:00:10 PM | 456 ms] : ( d5_166.6252_False_0 )
[4/26/2022 9:00:10 PM | 472 ms] : ( d6_1345.966_False_0 )
[4/26/2022 9:00:10 PM | 582 ms] : ( d1_11.90887_False_0 )
[4/26/2022 9:00:10 PM | 598 ms] : ( d2_39.92643_False_0 )
[4/26/2022 9:00:10 PM | 614 ms] : ( d3_19.15738_False_0 )
[4/26/2022 9:00:10 PM | 630 ms] : ( d4_46.9028_False_0 )
[4/26/2022 9:00:10 PM | 645 ms] : ( d5_209.817_False_0 )
[4/26/2022 9:00:10 PM | 659 ms] : ( d6_1192.732_False_0 )
[4/26/2022 9:00:10 PM | 781 ms] : ( d1_12.55675_False_0 )
[4/26/2022 9:00:10 PM | 813 ms] : ( d2_25.71151_False_0 )
[4/26/2022 9:00:10 PM | 828 ms] : ( d3_19.41907_False_0 )
[4/26/2022 9:00:10 PM | 844 ms] : ( d4_47.42619_False_0 )
[4/26/2022 9:00:10 PM | 860 ms] : ( d5_220.2848_False_0 )
[4/26/2022 9:00:10 PM | 876 ms] : ( d6_1398.304_False_0 )
[4/26/2022 9:00:10 PM | 986 ms] : ( d1_12.2229_False_0 )
[4/26/2022 9:00:11 PM |   2 ms] : ( d2_26.49659_False_0 )
[4/26/2022 9:00:11 PM |  17 ms] : ( d3_17.29289_False_0 )
