[4/11/2022 9:25:15 PM | 643 ms] : ( d1_11.98888_False_0 )
[4/11/2022 9:25:20 PM |  88 ms] : ( d4_46.86505_False_0 )
[4/11/2022 9:25:20 PM | 104 ms] : ( d5_104.5769_False_0 )
[4/11/2022 9:25:20 PM | 120 ms] : ( d6_1190.845_False_0 )
[4/11/2022 9:25:20 PM | 228 ms] : ( d1_10.97815_False_0 )
[4/11/2022 9:25:20 PM | 244 ms] : ( d2_35.27281_False_0 )
[4/11/2022 9:25:20 PM | 259 ms] : ( d3_15.2183_False_0 )
[4/11/2022 9:25:20 PM | 275 ms] : ( d4_53.80039_False_0 )
[4/11/2022 9:25:20 PM | 290 ms] : ( d5_147.7688_False_0 )
[4/11/2022 9:25:20 PM | 306 ms] : ( d6_1037.612_False_0 )
[4/11/2022 9:25:20 PM | 417 ms] : ( d1_11.62602_False_0 )
[4/11/2022 9:25:20 PM | 432 ms] : ( d2_30.67582_False_0 )
[4/11/2022 9:25:20 PM | 447 ms] : ( d3_18.68596_False_0 )
[4/11/2022 9:25:20 PM | 463 ms] : ( d4_45.95998_False_0 )
[4/11/2022 9:25:20 PM | 479 ms] : ( d5_286.4755_False_0 )
[4/11/2022 9:25:20 PM | 493 ms] : ( d6_1145.591_False_0 )
[4/11/2022 9:25:20 PM | 603 ms] : ( d1_10.70662_False_0 )
[4/11/2022 9:25:20 PM | 618 ms] : ( d2_33.9152_False_0 )
[4/11/2022 9:25:20 PM | 634 ms] : ( d3_19.76576_False_0 )
[4/11/2022 9:25:20 PM | 649 ms] : ( d4_52.89532_False_0 )
[4/11/2022 9:25:20 PM | 664 ms] : ( d5_129.6673_False_0 )
[4/11/2022 9:25:20 PM | 679 ms] : ( d6_1492.358_False_0 )
[4/11/2022 9:25:20 PM | 785 ms] : ( d1_11.3545_False_0 )
[4/11/2022 9:25:20 PM | 801 ms] : ( d2_29.31821_False_0 )
[4/11/2022 9:25:20 PM | 817 ms] : ( d3_18.23343_False_0 )
[4/11/2022 9:25:20 PM | 833 ms] : ( d4_45.0549_False_0 )
[4/11/2022 9:25:20 PM | 849 ms] : ( d5_268.3741_False_0 )
[4/11/2022 9:25:20 PM | 863 ms] : ( d6_1100.338_False_0 )
[4/11/2022 9:25:20 PM | 972 ms] : ( d1_10.4351_False_0 )
[4/11/2022 9:25:20 PM | 987 ms] : ( d2_32.55759_False_0 )
[4/11/2022 9:25:21 PM |   2 ms] : ( d3_19.31322_False_0 )
[4/11/2022 9:25:21 PM |  17 ms] : ( d4_51.99024_False_0 )
[4/11/2022 9:25:21 PM |  33 ms] : ( d5_111.5659_False_0 )
[4/11/2022 9:25:21 PM |  48 ms] : ( d6_1447.104_False_0 )
[4/11/2022 9:25:21 PM | 154 ms] : ( d1_11.08298_False_0 )
[4/11/2022 9:25:21 PM | 170 ms] : ( d2_27.9606_False_0 )
[4/11/2022 9:25:21 PM | 186 ms] : ( d3_17.78089_False_0 )
[4/11/2022 9:25:21 PM | 202 ms] : ( d4_54.14983_False_0 )
[4/11/2022 9:25:21 PM | 217 ms] : ( d5_250.2726_False_0 )
[4/11/2022 9:25:21 PM | 232 ms] : ( d6_1055.084_False_0 )
[4/11/2022 9:25:21 PM | 355 ms] : ( d1_10.16358_False_0 )
[4/11/2022 9:25:21 PM | 370 ms] : ( d2_31.19999_False_0 )
[4/11/2022 9:25:21 PM | 384 ms] : ( d3_18.86069_False_0 )
[4/11/2022 9:25:21 PM | 399 ms] : ( d4_51.08517_False_0 )
[4/11/2022 9:25:21 PM | 414 ms] : ( d5_293.4644_False_0 )
[4/11/2022 9:25:21 PM | 430 ms] : ( d6_1401.851_False_0 )
[4/11/2022 9:25:21 PM | 539 ms] : ( d1_10.81146_False_0 )
[4/11/2022 9:25:21 PM | 555 ms] : ( d2_26.60299_False_0 )
[4/11/2022 9:25:21 PM | 570 ms] : ( d3_17.32836_False_0 )
[4/11/2022 9:25:21 PM | 585 ms] : ( d4_53.24476_False_0 )
[4/11/2022 9:25:21 PM | 600 ms] : ( d5_232.1712_False_0 )
[4/11/2022 9:25:21 PM | 615 ms] : ( d6_1009.831_False_0 )
[4/11/2022 9:25:21 PM | 724 ms] : ( d1_12.89206_False_0 )
[4/11/2022 9:25:21 PM | 739 ms] : ( d2_29.84238_False_0 )
[4/11/2022 9:25:21 PM | 754 ms] : ( d3_18.40815_False_0 )
[4/11/2022 9:25:21 PM | 769 ms] : ( d4_50.1801_False_0 )
[4/11/2022 9:25:21 PM | 784 ms] : ( d5_275.363_False_0 )
[4/11/2022 9:25:21 PM | 800 ms] : ( d6_1356.597_False_0 )
[4/11/2022 9:25:21 PM | 908 ms] : ( d1_10.53994_False_0 )
[4/11/2022 9:25:21 PM | 924 ms] : ( d2_25.24539_False_0 )
[4/11/2022 9:25:21 PM | 940 ms] : ( d3_16.87582_False_0 )
[4/11/2022 9:25:21 PM | 955 ms] : ( d4_52.33969_False_0 )
[4/11/2022 9:25:21 PM | 971 ms] : ( d5_214.0698_False_0 )
[4/11/2022 9:25:21 PM | 985 ms] : ( d6_1464.577_False_0 )
[4/11/2022 9:25:22 PM |  93 ms] : ( d1_12.62054_False_0 )
[4/11/2022 9:25:22 PM | 109 ms] : ( d2_28.48477_False_0 )
[4/11/2022 9:25:22 PM | 125 ms] : ( d3_17.95562_False_0 )
[4/11/2022 9:25:22 PM | 141 ms] : ( d4_49.27503_False_0 )
[4/11/2022 9:25:22 PM | 156 ms] : ( d5_257.2616_False_0 )
[4/11/2022 9:25:22 PM | 172 ms] : ( d6_1311.344_False_0 )
[4/11/2022 9:25:22 PM | 280 ms] : ( d1_10.26842_False_0 )
[4/11/2022 9:25:22 PM | 295 ms] : ( d2_38.88778_False_0 )
[4/11/2022 9:25:22 PM | 311 ms] : ( d3_16.42328_False_0 )
[4/11/2022 9:25:22 PM | 326 ms] : ( d4_51.43462_False_0 )
[4/11/2022 9:25:22 PM | 357 ms] : ( d5_195.9683_False_0 )
[4/11/2022 9:25:22 PM | 373 ms] : ( d6_1419.323_False_0 )
[4/11/2022 9:25:22 PM | 483 ms] : ( d1_10.42543_False_0 )
[4/11/2022 9:25:22 PM | 513 ms] : ( d2_32.50924_False_0 )
[4/11/2022 9:25:22 PM | 529 ms] : ( d3_16.68498_False_0 )
[4/11/2022 9:25:22 PM | 544 ms] : ( d4_51.95801_False_0 )
[4/11/2022 9:25:22 PM | 558 ms] : ( d5_206.4361_False_0 )
[4/11/2022 9:25:22 PM | 574 ms] : ( d6_1445.493_False_0 )
[4/11/2022 9:25:22 PM | 684 ms] : ( d1_12.50603_False_0 )
[4/11/2022 9:25:22 PM | 700 ms] : ( d2_27.91224_False_0 )
[4/11/2022 9:25:22 PM | 716 ms] : ( d3_17.76477_False_0 )
[4/11/2022 9:25:22 PM | 731 ms] : ( d4_48.89334_False_0 )
[4/11/2022 9:25:22 PM | 747 ms] : ( d5_249.6279_False_0 )
[4/11/2022 9:25:22 PM | 762 ms] : ( d6_1053.472_False_0 )
[4/11/2022 9:25:22 PM | 873 ms] : ( d1_10.15391_False_0 )
[4/11/2022 9:25:22 PM | 889 ms] : ( d2_28.69733_False_0 )
[4/11/2022 9:25:22 PM | 905 ms] : ( d3_18.02647_False_0 )
[4/11/2022 9:25:22 PM | 921 ms] : ( d4_49.41673_False_0 )
[4/11/2022 9:25:22 PM | 937 ms] : ( d5_260.0956_False_0 )
[4/11/2022 9:25:22 PM | 953 ms] : ( d6_1079.642_False_0 )
[4/11/2022 9:25:23 PM |  64 ms] : ( d1_10.31093_False_0 )
[4/11/2022 9:25:23 PM |  79 ms] : ( d2_31.93671_False_0 )
[4/11/2022 9:25:23 PM |  94 ms] : ( d3_16.49414_False_0 )
[4/11/2022 9:25:23 PM | 111 ms] : ( d4_51.57632_False_0 )
[4/11/2022 9:25:23 PM | 126 ms] : ( d5_103.2875_False_0 )
[4/11/2022 9:25:23 PM | 142 ms] : ( d6_1426.408_False_0 )
[4/11/2022 9:25:23 PM | 253 ms] : ( d1_10.95881_False_0 )
[4/11/2022 9:25:23 PM | 268 ms] : ( d2_27.33972_False_0 )
[4/11/2022 9:25:23 PM | 283 ms] : ( d3_17.57393_False_0 )
[4/11/2022 9:25:23 PM | 298 ms] : ( d4_48.51166_False_0 )
[4/11/2022 9:25:23 PM | 314 ms] : ( d5_241.9942_False_0 )
[4/11/2022 9:25:23 PM | 329 ms] : ( d6_1034.388_False_0 )
[4/11/2022 9:25:23 PM | 439 ms] : ( d1_10.03941_False_0 )
[4/11/2022 9:25:23 PM | 455 ms] : ( d2_30.57911_False_0 )
[4/11/2022 9:25:23 PM | 470 ms] : ( d3_16.0416_False_0 )
[4/11/2022 9:25:23 PM | 485 ms] : ( d4_50.67125_False_0 )
[4/11/2022 9:25:23 PM | 501 ms] : ( d5_285.186_False_0 )
[4/11/2022 9:25:23 PM | 517 ms] : ( d6_1381.155_False_0 )
[4/11/2022 9:25:23 PM | 628 ms] : ( d1_10.68728_False_0 )
[4/11/2022 9:25:23 PM | 644 ms] : ( d2_25.98211_False_0 )
[4/11/2022 9:25:23 PM | 660 ms] : ( d3_17.1214_False_0 )
[4/11/2022 9:25:23 PM | 676 ms] : ( d4_47.60659_False_0 )
[4/11/2022 9:25:23 PM | 691 ms] : ( d5_223.8928_False_0 )
[4/11/2022 9:25:23 PM | 707 ms] : ( d6_1489.135_False_0 )
[4/11/2022 9:25:23 PM | 817 ms] : ( d1_12.76788_False_0 )
[4/11/2022 9:25:23 PM | 833 ms] : ( d2_29.2215_False_0 )
[4/11/2022 9:25:23 PM | 848 ms] : ( d3_15.58906_False_0 )
[4/11/2022 9:25:23 PM | 863 ms] : ( d4_49.76618_False_0 )
[4/11/2022 9:25:23 PM | 878 ms] : ( d5_267.0846_False_0 )
[4/11/2022 9:25:23 PM | 893 ms] : ( d6_1335.901_False_0 )
[4/11/2022 9:25:24 PM |   4 ms] : ( d1_10.41576_False_0 )
[4/11/2022 9:25:24 PM |  20 ms] : ( d2_39.6245_False_0 )
[4/11/2022 9:25:24 PM |  35 ms] : ( d3_16.66886_False_0 )
[4/11/2022 9:25:24 PM |  51 ms] : ( d4_46.70152_False_0 )
[4/11/2022 9:25:24 PM |  67 ms] : ( d5_205.7913_False_0 )
[4/11/2022 9:25:24 PM |  82 ms] : ( d6_1443.881_False_0 )
[4/11/2022 9:25:24 PM | 189 ms] : ( d1_12.49636_False_0 )
[4/11/2022 9:25:24 PM | 204 ms] : ( d2_27.86389_False_0 )
[4/11/2022 9:25:24 PM | 220 ms] : ( d3_15.13653_False_0 )
[4/11/2022 9:25:24 PM | 235 ms] : ( d4_48.86111_False_0 )
[4/11/2022 9:25:24 PM | 251 ms] : ( d5_248.9832_False_0 )
[4/11/2022 9:25:24 PM | 266 ms] : ( d6_1290.648_False_0 )
[4/11/2022 9:25:24 PM | 377 ms] : ( d1_10.14424_False_0 )
[4/11/2022 9:25:24 PM | 393 ms] : ( d2_38.2669_False_0 )
[4/11/2022 9:25:24 PM | 408 ms] : ( d3_16.21632_False_0 )
[4/11/2022 9:25:24 PM | 423 ms] : ( d4_45.79644_False_0 )
[4/11/2022 9:25:24 PM | 439 ms] : ( d5_187.6899_False_0 )
[4/11/2022 9:25:24 PM | 455 ms] : ( d6_1398.627_False_0 )
[4/11/2022 9:25:24 PM | 566 ms] : ( d1_12.22484_False_0 )
[4/11/2022 9:25:24 PM | 581 ms] : ( d2_26.50628_False_0 )
[4/11/2022 9:25:24 PM | 597 ms] : ( d3_19.68399_False_0 )
[4/11/2022 9:25:24 PM | 613 ms] : ( d4_47.95604_False_0 )
[4/11/2022 9:25:24 PM | 628 ms] : ( d5_230.8817_False_0 )
[4/11/2022 9:25:24 PM | 644 ms] : ( d6_1245.394_False_0 )
[4/11/2022 9:25:24 PM | 754 ms] : ( d1_12.87272_False_0 )
[4/11/2022 9:25:24 PM | 770 ms] : ( d2_36.90929_False_0 )
[4/11/2022 9:25:24 PM | 786 ms] : ( d3_15.76379_False_0 )
[4/11/2022 9:25:24 PM | 802 ms] : ( d4_54.89137_False_0 )
[4/11/2022 9:25:24 PM | 818 ms] : ( d5_169.5885_False_0 )
[4/11/2022 9:25:24 PM | 834 ms] : ( d6_1353.374_False_0 )
[4/11/2022 9:25:24 PM | 944 ms] : ( d1_11.95332_False_0 )
[4/11/2022 9:25:24 PM | 960 ms] : ( d2_25.14867_False_0 )
[4/11/2022 9:25:24 PM | 975 ms] : ( d3_19.23146_False_0 )
[4/11/2022 9:25:24 PM | 989 ms] : ( d4_47.05096_False_0 )
[4/11/2022 9:25:25 PM |   4 ms] : ( d5_212.7803_False_0 )
[4/11/2022 9:25:25 PM |  20 ms] : ( d6_1200.141_False_0 )
[4/11/2022 9:25:25 PM | 131 ms] : ( d1_12.6012_False_0 )
[4/11/2022 9:25:25 PM | 146 ms] : ( d2_35.55168_False_0 )
[4/11/2022 9:25:25 PM | 162 ms] : ( d3_15.31125_False_0 )
[4/11/2022 9:25:25 PM | 177 ms] : ( d4_53.9863_False_0 )
[4/11/2022 9:25:25 PM | 192 ms] : ( d5_151.487_False_0 )
[4/11/2022 9:25:25 PM | 207 ms] : ( d6_1308.12_False_0 )
[4/11/2022 9:25:25 PM | 317 ms] : ( d1_11.6818_False_0 )
[4/11/2022 9:25:25 PM | 333 ms] : ( d2_38.79107_False_0 )
[4/11/2022 9:25:25 PM | 349 ms] : ( d3_18.77892_False_0 )
[4/11/2022 9:25:25 PM | 364 ms] : ( d4_46.14589_False_0 )
[4/11/2022 9:25:25 PM | 379 ms] : ( d5_194.6788_False_0 )
[4/11/2022 9:25:25 PM | 395 ms] : ( d6_1154.887_False_0 )
[4/11/2022 9:25:25 PM | 505 ms] : ( d1_12.32968_False_0 )
[4/11/2022 9:25:25 PM | 522 ms] : ( d2_34.19407_False_0 )
[4/11/2022 9:25:25 PM | 538 ms] : ( d3_19.85872_False_0 )
[4/11/2022 9:25:25 PM | 554 ms] : ( d4_53.08123_False_0 )
[4/11/2022 9:25:25 PM | 570 ms] : ( d5_133.3856_False_0 )
[4/11/2022 9:25:25 PM | 585 ms] : ( d6_1262.866_False_0 )
[4/11/2022 9:25:25 PM | 695 ms] : ( d1_11.41028_False_0 )
[4/11/2022 9:25:25 PM | 711 ms] : ( d2_37.43346_False_0 )
[4/11/2022 9:25:25 PM | 727 ms] : ( d3_18.32639_False_0 )
[4/11/2022 9:25:25 PM | 742 ms] : ( d4_45.24082_False_0 )
[4/11/2022 9:25:25 PM | 758 ms] : ( d5_176.5774_False_0 )
[4/11/2022 9:25:25 PM | 774 ms] : ( d6_1109.633_False_0 )
[4/11/2022 9:25:25 PM | 884 ms] : ( d1_12.05815_False_0 )
[4/11/2022 9:25:25 PM | 899 ms] : ( d2_32.83646_False_0 )
[4/11/2022 9:25:25 PM | 914 ms] : ( d3_19.40618_False_0 )
[4/11/2022 9:25:25 PM | 930 ms] : ( d4_52.17616_False_0 )
[4/11/2022 9:25:25 PM | 945 ms] : ( d5_115.2842_False_0 )
[4/11/2022 9:25:25 PM | 960 ms] : ( d6_1217.613_False_0 )
[4/11/2022 9:25:26 PM |  70 ms] : ( d1_11.13875_False_0 )
[4/11/2022 9:25:26 PM |  86 ms] : ( d2_36.07585_False_0 )
[4/11/2022 9:25:26 PM | 101 ms] : ( d3_17.87385_False_0 )
[4/11/2022 9:25:26 PM | 117 ms] : ( d4_54.33575_False_0 )
[4/11/2022 9:25:26 PM | 133 ms] : ( d5_158.476_False_0 )
[4/11/2022 9:25:26 PM | 149 ms] : ( d6_1064.38_False_0 )
[4/11/2022 9:25:26 PM | 257 ms] : ( d1_11.78663_False_0 )
[4/11/2022 9:25:26 PM | 273 ms] : ( d2_31.47886_False_0 )
[4/11/2022 9:25:26 PM | 289 ms] : ( d3_18.95364_False_0 )
[4/11/2022 9:25:26 PM | 305 ms] : ( d4_51.27109_False_0 )
[4/11/2022 9:25:26 PM | 320 ms] : ( d5_297.1827_False_0 )
[4/11/2022 9:25:26 PM | 335 ms] : ( d6_1172.359_False_0 )
[4/11/2022 9:25:26 PM | 443 ms] : ( d1_10.86723_False_0 )
[4/11/2022 9:25:26 PM | 459 ms] : ( d2_34.71824_False_0 )
[4/11/2022 9:25:26 PM | 475 ms] : ( d3_17.42131_False_0 )
[4/11/2022 9:25:26 PM | 491 ms] : ( d4_53.43068_False_0 )
[4/11/2022 9:25:26 PM | 506 ms] : ( d5_140.3745_False_0 )
[4/11/2022 9:25:26 PM | 522 ms] : ( d6_1019.126_False_0 )
[4/11/2022 9:25:26 PM | 629 ms] : ( d1_11.51511_False_0 )
[4/11/2022 9:25:26 PM | 645 ms] : ( d2_30.12125_False_0 )
[4/11/2022 9:25:26 PM | 660 ms] : ( d3_18.50111_False_0 )
[4/11/2022 9:25:26 PM | 675 ms] : ( d4_50.36601_False_0 )
[4/11/2022 9:25:26 PM | 691 ms] : ( d5_279.0813_False_0 )
[4/11/2022 9:25:26 PM | 707 ms] : ( d6_1127.106_False_0 )
[4/11/2022 9:25:26 PM | 816 ms] : ( d1_10.59571_False_0 )
