[4/14/2022 2:18:12 PM | 156 ms] : ( d6_1058.618_False_0 )
[4/14/2022 2:18:13 PM | 975 ms] : ( d1_10.82299_False_0 )
[4/14/2022 2:18:13 PM | 991 ms] : ( d2_26.66065_False_0 )
[4/14/2022 2:18:14 PM |   7 ms] : ( d3_17.34757_False_0 )
[4/14/2022 2:18:14 PM |  23 ms] : ( d4_53.2832_False_0 )
[4/14/2022 2:18:14 PM |  39 ms] : ( d5_232.9399_False_0 )
[4/14/2022 2:18:14 PM |  54 ms] : ( d6_1011.752_False_0 )
[4/14/2022 2:18:14 PM | 162 ms] : ( d1_12.90359_False_0 )
[4/14/2022 2:18:14 PM | 178 ms] : ( d2_29.90003_False_0 )
[4/14/2022 2:18:14 PM | 194 ms] : ( d3_18.42737_False_0 )
[4/14/2022 2:18:14 PM | 210 ms] : ( d4_50.21854_False_0 )
[4/14/2022 2:18:14 PM | 226 ms] : ( d5_276.1317_False_0 )
[4/14/2022 2:18:14 PM | 242 ms] : ( d6_1358.519_False_0 )
[4/14/2022 2:18:14 PM | 351 ms] : ( d1_10.55147_False_0 )
[4/14/2022 2:18:14 PM | 367 ms] : ( d2_25.30304_False_0 )
[4/14/2022 2:18:14 PM | 383 ms] : ( d3_16.89504_False_0 )
[4/14/2022 2:18:14 PM | 398 ms] : ( d4_52.37813_False_0 )
[4/14/2022 2:18:14 PM | 413 ms] : ( d5_214.8385_False_0 )
[4/14/2022 2:18:14 PM | 428 ms] : ( d6_1466.499_False_0 )
[4/14/2022 2:18:14 PM | 537 ms] : ( d1_12.63207_False_0 )
[4/14/2022 2:18:14 PM | 553 ms] : ( d2_28.54243_False_0 )
[4/14/2022 2:18:14 PM | 569 ms] : ( d3_17.97483_False_0 )
[4/14/2022 2:18:14 PM | 584 ms] : ( d4_49.31347_False_0 )
[4/14/2022 2:18:14 PM | 600 ms] : ( d5_258.0303_False_0 )
[4/14/2022 2:18:14 PM | 616 ms] : ( d6_1313.266_False_0 )
[4/14/2022 2:18:14 PM | 885 ms] : ( d1_11.77499_False_0 )
[4/14/2022 2:18:14 PM | 899 ms] : ( d2_39.25705_False_0 )
[4/14/2022 2:18:14 PM | 915 ms] : ( d3_18.93425_False_0 )
[4/14/2022 2:18:14 PM | 931 ms] : ( d4_46.45655_False_0 )
[4/14/2022 2:18:14 PM | 946 ms] : ( d5_200.8919_False_0 )
[4/14/2022 2:18:14 PM | 962 ms] : ( d6_1170.42_False_0 )
[4/14/2022 2:18:16 PM | 272 ms] : ( d1_10.85583_False_0 )
[4/14/2022 2:18:16 PM | 288 ms] : ( d2_26.82485_False_0 )
[4/14/2022 2:18:16 PM | 303 ms] : ( d3_17.40231_False_0 )
[4/14/2022 2:18:16 PM | 319 ms] : ( d4_53.39267_False_0 )
[4/14/2022 2:18:16 PM | 335 ms] : ( d5_235.1293_False_0 )
[4/14/2022 2:18:16 PM | 351 ms] : ( d6_1017.226_False_0 )
[4/14/2022 2:18:16 PM | 459 ms] : ( d1_12.93643_False_0 )
[4/14/2022 2:18:16 PM | 474 ms] : ( d2_30.06424_False_0 )
[4/14/2022 2:18:16 PM | 490 ms] : ( d3_15.86998_False_0 )
[4/14/2022 2:18:16 PM | 506 ms] : ( d4_50.328_False_0 )
[4/14/2022 2:18:16 PM | 521 ms] : ( d5_278.3211_False_0 )
[4/14/2022 2:18:16 PM | 539 ms] : ( d6_1363.993_False_0 )
[4/14/2022 2:18:16 PM | 648 ms] : ( d1_10.58431_False_0 )
[4/14/2022 2:18:16 PM | 664 ms] : ( d2_25.46724_False_0 )
[4/14/2022 2:18:16 PM | 679 ms] : ( d3_16.94977_False_0 )
[4/14/2022 2:18:16 PM | 694 ms] : ( d4_52.48759_False_0 )
[4/14/2022 2:18:16 PM | 710 ms] : ( d5_217.0278_False_0 )
[4/14/2022 2:18:16 PM | 726 ms] : ( d6_1471.972_False_0 )
[4/14/2022 2:18:16 PM | 834 ms] : ( d1_12.66491_False_0 )
[4/14/2022 2:18:16 PM | 850 ms] : ( d2_28.70663_False_0 )
[4/14/2022 2:18:16 PM | 866 ms] : ( d3_15.41744_False_0 )
[4/14/2022 2:18:16 PM | 882 ms] : ( d4_49.42293_False_0 )
[4/14/2022 2:18:16 PM | 898 ms] : ( d5_260.2196_False_0 )
[4/14/2022 2:18:16 PM | 914 ms] : ( d6_1318.739_False_0 )
[4/14/2022 2:18:17 PM |  23 ms] : ( d1_10.31279_False_0 )
[4/14/2022 2:18:17 PM |  39 ms] : ( d2_39.10963_False_0 )
[4/14/2022 2:18:17 PM |  55 ms] : ( d3_16.49724_False_0 )
[4/14/2022 2:18:17 PM |  70 ms] : ( d4_51.58252_False_0 )
[4/14/2022 2:18:17 PM |  85 ms] : ( d5_198.9264_False_0 )
[4/14/2022 2:18:17 PM | 101 ms] : ( d6_1426.719_False_0 )
[4/14/2022 2:18:17 PM | 210 ms] : ( d1_12.39339_False_0 )
[4/14/2022 2:18:17 PM | 226 ms] : ( d2_27.34902_False_0 )
[4/14/2022 2:18:17 PM | 241 ms] : ( d3_19.9649_False_0 )
[4/14/2022 2:18:17 PM | 256 ms] : ( d4_48.51786_False_0 )
[4/14/2022 2:18:17 PM | 272 ms] : ( d5_242.1182_False_0 )
[4/14/2022 2:18:17 PM | 288 ms] : ( d6_1273.485_False_0 )
[4/14/2022 2:18:17 PM | 508 ms] : ( d1_12.87434_False_0 )
[4/14/2022 2:18:17 PM | 522 ms] : ( d2_29.75379_False_0 )
[4/14/2022 2:18:19 PM | 363 ms] : ( d1_10.44032_False_0 )
[4/14/2022 2:18:19 PM | 379 ms] : ( d2_32.58368_False_0 )
[4/14/2022 2:18:19 PM | 394 ms] : ( d3_19.32192_False_0 )
[4/14/2022 2:18:19 PM | 410 ms] : ( d4_52.00763_False_0 )
[4/14/2022 2:18:19 PM | 426 ms] : ( d5_111.9137_False_0 )
[4/14/2022 2:18:19 PM | 442 ms] : ( d6_1209.187_False_0 )
[4/14/2022 2:18:19 PM | 550 ms] : ( d1_11.0882_False_0 )
[4/14/2022 2:18:19 PM | 566 ms] : ( d2_35.82307_False_0 )
[4/14/2022 2:18:19 PM | 582 ms] : ( d3_17.78959_False_0 )
[4/14/2022 2:18:19 PM | 597 ms] : ( d4_54.16722_False_0 )
[4/14/2022 2:18:19 PM | 613 ms] : ( d5_250.6204_False_0 )
[4/14/2022 2:18:19 PM | 628 ms] : ( d6_1055.954_False_0 )
[4/14/2022 2:18:19 PM | 738 ms] : ( d1_10.1688_False_0 )
[4/14/2022 2:18:19 PM | 754 ms] : ( d2_31.22607_False_0 )
[4/14/2022 2:18:19 PM | 769 ms] : ( d3_18.86938_False_0 )
[4/14/2022 2:18:19 PM | 796 ms] : ( d4_54.69061_False_0 )
[4/14/2022 2:18:19 PM | 821 ms] : ( d5_165.5733_False_0 )
[4/14/2022 2:18:19 PM | 833 ms] : ( d6_1082.123_False_0 )
[4/14/2022 2:18:19 PM | 943 ms] : ( d1_11.89309_False_0 )
[4/14/2022 2:18:19 PM | 959 ms] : ( d2_32.01115_False_0 )
[4/14/2022 2:18:19 PM | 975 ms] : ( d3_19.13108_False_0 )
[4/14/2022 2:18:19 PM | 991 ms] : ( d4_51.62595_False_0 )
[4/14/2022 2:18:20 PM |   6 ms] : ( d5_104.28_False_0 )
[4/14/2022 2:18:20 PM |  21 ms] : ( d6_1190.103_False_0 )
[4/14/2022 2:18:20 PM | 128 ms] : ( d1_10.97369_False_0 )
[4/14/2022 2:18:20 PM | 143 ms] : ( d2_35.25054_False_0 )
[4/14/2022 2:18:20 PM | 159 ms] : ( d3_17.59875_False_0 )
[4/14/2022 2:18:20 PM | 174 ms] : ( d4_53.78554_False_0 )
[4/14/2022 2:18:20 PM | 189 ms] : ( d5_147.4718_False_0 )
[4/14/2022 2:18:20 PM | 205 ms] : ( d6_1036.869_False_0 )
[4/14/2022 2:18:20 PM | 314 ms] : ( d1_11.62157_False_0 )
[4/14/2022 2:18:20 PM | 330 ms] : ( d2_30.65355_False_0 )
[4/14/2022 2:18:20 PM | 346 ms] : ( d3_18.67854_False_0 )
[4/14/2022 2:18:20 PM | 362 ms] : ( d4_50.72088_False_0 )
[4/14/2022 2:18:20 PM | 377 ms] : ( d5_286.1786_False_0 )
[4/14/2022 2:18:20 PM | 393 ms] : ( d6_1144.849_False_0 )
[4/14/2022 2:18:20 PM | 502 ms] : ( d1_10.70217_False_0 )
[4/14/2022 2:18:20 PM | 518 ms] : ( d2_33.89293_False_0 )
[4/14/2022 2:18:20 PM | 533 ms] : ( d3_17.14621_False_0 )
[4/14/2022 2:18:20 PM | 549 ms] : ( d4_52.88047_False_0 )
[4/14/2022 2:18:20 PM | 565 ms] : ( d5_129.3704_False_0 )
[4/14/2022 2:18:20 PM | 580 ms] : ( d6_1491.616_False_0 )
[4/14/2022 2:18:20 PM | 832 ms] : ( d1_11.76868_False_0 )
[4/14/2022 2:18:20 PM | 849 ms] : ( d2_39.22548_False_0 )
[4/14/2022 2:18:20 PM | 861 ms] : ( d3_18.92373_False_0 )
[4/14/2022 2:18:20 PM | 876 ms] : ( d4_46.4355_False_0 )
[4/14/2022 2:18:20 PM | 891 ms] : ( d5_200.471_False_0 )
[4/14/2022 2:18:20 PM | 907 ms] : ( d6_1169.367_False_0 )
[4/14/2022 2:18:21 PM |  15 ms] : ( d1_12.41656_False_0 )
[4/14/2022 2:18:22 PM | 776 ms] : ( d1_10.14946_False_0 )
[4/14/2022 2:18:22 PM | 807 ms] : ( d2_28.67506_False_0 )
[4/14/2022 2:18:22 PM | 823 ms] : ( d3_18.01904_False_0 )
[4/14/2022 2:18:22 PM | 839 ms] : ( d4_49.40189_False_0 )
[4/14/2022 2:18:22 PM | 854 ms] : ( d5_259.7987_False_0 )
[4/14/2022 2:18:22 PM | 870 ms] : ( d6_1317.687_False_0 )
[4/14/2022 2:18:22 PM | 979 ms] : ( d1_10.30647_False_0 )
[4/14/2022 2:18:22 PM | 995 ms] : ( d2_39.07806_False_0 )
[4/14/2022 2:18:23 PM |  11 ms] : ( d3_16.48671_False_0 )
[4/14/2022 2:18:23 PM |  26 ms] : ( d4_51.56148_False_0 )
[4/14/2022 2:18:23 PM |  42 ms] : ( d5_198.5055_False_0 )
[4/14/2022 2:18:23 PM |  65 ms] : ( d6_1105.069_False_0 )
[4/14/2022 2:18:23 PM | 181 ms] : ( d1_10.46349_False_0 )
[4/14/2022 2:18:23 PM | 197 ms] : ( d2_32.69952_False_0 )
[4/14/2022 2:18:23 PM | 212 ms] : ( d3_16.74841_False_0 )
[4/14/2022 2:18:23 PM | 227 ms] : ( d4_52.08487_False_0 )
[4/14/2022 2:18:23 PM | 243 ms] : ( d5_208.9732_False_0 )
[4/14/2022 2:18:23 PM | 258 ms] : ( d6_1451.836_False_0 )
[4/14/2022 2:18:23 PM | 369 ms] : ( d1_12.54409_False_0 )
[4/14/2022 2:18:23 PM | 385 ms] : ( d2_28.10253_False_0 )
[4/14/2022 2:18:23 PM | 400 ms] : ( d3_17.8282_False_0 )
[4/14/2022 2:18:23 PM | 416 ms] : ( d4_49.0202_False_0 )
[4/14/2022 2:18:23 PM | 432 ms] : ( d5_252.165_False_0 )
[4/14/2022 2:18:23 PM | 447 ms] : ( d6_1059.815_False_0 )
[4/14/2022 2:18:23 PM | 556 ms] : ( d1_10.19197_False_0 )
[4/14/2022 2:18:23 PM | 571 ms] : ( d2_31.34192_False_0 )
[4/14/2022 2:18:23 PM | 587 ms] : ( d3_16.29587_False_0 )
[4/14/2022 2:18:23 PM | 604 ms] : ( d4_51.17979_False_0 )
[4/14/2022 2:18:23 PM | 791 ms] : ( d5_162.3026_False_0 )
[4/14/2022 2:18:23 PM | 805 ms] : ( d6_1335.159_False_0 )
[4/14/2022 2:18:25 PM | 219 ms] : ( d2_33.38672_False_0 )
[4/14/2022 2:18:25 PM | 234 ms] : ( d3_16.97747_False_0 )
[4/14/2022 2:18:25 PM | 250 ms] : ( d4_52.543_False_0 )
[4/14/2022 2:18:25 PM | 265 ms] : ( d5_122.6209_False_0 )
[4/14/2022 2:18:25 PM | 281 ms] : ( d6_1474.742_False_0 )
[4/14/2022 2:18:25 PM | 388 ms] : ( d1_11.24881_False_0 )
[4/14/2022 2:18:25 PM | 404 ms] : ( d2_28.78973_False_0 )
[4/14/2022 2:18:25 PM | 421 ms] : ( d3_18.05727_False_0 )
[4/14/2022 2:18:25 PM | 436 ms] : ( d4_54.70259_False_0 )
[4/14/2022 2:18:25 PM | 451 ms] : ( d5_261.3277_False_0 )
[4/14/2022 2:18:25 PM | 467 ms] : ( d6_1082.722_False_0 )
[4/14/2022 2:18:25 PM | 578 ms] : ( d1_10.32941_False_0 )
[4/14/2022 2:18:25 PM | 593 ms] : ( d2_32.02911_False_0 )
[4/14/2022 2:18:25 PM | 610 ms] : ( d3_16.52494_False_0 )
[4/14/2022 2:18:25 PM | 624 ms] : ( d4_51.63792_False_0 )
[4/14/2022 2:18:25 PM | 639 ms] : ( d5_104.5195_False_0 )
[4/14/2022 2:18:25 PM | 658 ms] : ( d6_1429.489_False_0 )
[4/14/2022 2:18:25 PM | 765 ms] : ( d1_10.97729_False_0 )
[4/14/2022 2:18:25 PM | 781 ms] : ( d2_27.43212_False_0 )
[4/14/2022 2:18:25 PM | 797 ms] : ( d3_17.60473_False_0 )
[4/14/2022 2:18:25 PM | 812 ms] : ( d4_53.79752_False_0 )
[4/14/2022 2:18:25 PM | 827 ms] : ( d5_243.2262_False_0 )
[4/14/2022 2:18:25 PM | 842 ms] : ( d6_1037.468_False_0 )
[4/14/2022 2:18:25 PM | 951 ms] : ( d1_10.05789_False_0 )
[4/14/2022 2:18:25 PM | 967 ms] : ( d2_30.67151_False_0 )
[4/14/2022 2:18:25 PM | 984 ms] : ( d3_16.0724_False_0 )
[4/14/2022 2:18:25 PM | 999 ms] : ( d4_50.73285_False_0 )
[4/14/2022 2:18:26 PM |  15 ms] : ( d5_286.418_False_0 )
[4/14/2022 2:18:26 PM |  30 ms] : ( d6_1384.235_False_0 )
[4/14/2022 2:18:26 PM | 140 ms] : ( d1_10.70576_False_0 )
[4/14/2022 2:18:26 PM | 156 ms] : ( d2_26.07451_False_0 )
[4/14/2022 2:18:26 PM | 171 ms] : ( d3_17.1522_False_0 )
[4/14/2022 2:18:26 PM | 186 ms] : ( d4_52.89244_False_0 )
[4/14/2022 2:18:26 PM | 202 ms] : ( d5_225.1248_False_0 )
[4/14/2022 2:18:26 PM | 218 ms] : ( d6_1492.214_False_0 )
[4/14/2022 2:18:26 PM | 326 ms] : ( d1_12.78636_False_0 )
[4/14/2022 2:18:26 PM | 341 ms] : ( d2_29.3139_False_0 )
[4/14/2022 2:18:26 PM | 356 ms] : ( d3_15.61987_False_0 )
[4/14/2022 2:18:26 PM | 372 ms] : ( d4_49.82778_False_0 )
[4/14/2022 2:18:26 PM | 388 ms] : ( d5_268.3166_False_0 )
[4/14/2022 2:18:26 PM | 404 ms] : ( d6_1338.981_False_0 )
[4/14/2022 2:18:26 PM | 513 ms] : ( d1_10.43424_False_0 )
[4/14/2022 2:18:26 PM | 528 ms] : ( d2_39.7169_False_0 )
[4/14/2022 2:18:26 PM | 544 ms] : ( d3_16.69966_False_0 )
[4/14/2022 2:18:26 PM | 560 ms] : ( d4_51.98737_False_0 )
[4/14/2022 2:18:26 PM | 576 ms] : ( d5_207.0234_False_0 )
[4/14/2022 2:18:26 PM | 591 ms] : ( d6_1446.961_False_0 )
[4/14/2022 2:18:26 PM | 714 ms] : ( d1_12.51484_False_0 )
[4/14/2022 2:18:26 PM | 729 ms] : ( d2_27.95629_False_0 )
[4/14/2022 2:18:26 PM | 745 ms] : ( d3_15.16733_False_0 )
[4/14/2022 2:18:26 PM | 760 ms] : ( d4_48.92271_False_0 )
[4/14/2022 2:18:26 PM | 776 ms] : ( d5_250.2152_False_0 )
[4/14/2022 2:18:26 PM | 791 ms] : ( d6_1293.728_False_0 )
[4/14/2022 2:18:26 PM | 903 ms] : ( d1_12.67186_False_0 )
[4/14/2022 2:18:26 PM | 932 ms] : ( d2_28.74137_False_0 )
[4/14/2022 2:18:26 PM | 947 ms] : ( d3_18.04115_False_0 )
[4/14/2022 2:18:26 PM | 963 ms] : ( d4_49.44609_False_0 )
[4/14/2022 2:18:26 PM | 978 ms] : ( d5_260.6829_False_0 )
[4/14/2022 2:18:26 PM | 994 ms] : ( d6_1319.897_False_0 )
[4/14/2022 2:18:27 PM | 104 ms] : ( d1_10.31974_False_0 )
[4/14/2022 2:18:27 PM | 119 ms] : ( d2_39.14438_False_0 )
[4/14/2022 2:18:27 PM | 134 ms] : ( d3_16.50882_False_0 )
[4/14/2022 2:18:27 PM | 150 ms] : ( d4_51.60569_False_0 )
[4/14/2022 2:18:27 PM | 166 ms] : ( d5_199.3897_False_0 )
[4/14/2022 2:18:27 PM | 181 ms] : ( d6_1427.877_False_0 )
[4/14/2022 2:18:27 PM | 291 ms] : ( d1_12.40034_False_0 )
[4/14/2022 2:18:27 PM | 307 ms] : ( d2_27.38377_False_0 )
[4/14/2022 2:18:27 PM | 323 ms] : ( d3_17.58861_False_0 )
[4/14/2022 2:18:27 PM | 338 ms] : ( d4_48.54102_False_0 )
[4/14/2022 2:18:27 PM | 353 ms] : ( d5_242.5815_False_0 )
[4/14/2022 2:18:27 PM | 368 ms] : ( d6_1274.644_False_0 )
[4/14/2022 2:18:27 PM | 479 ms] : ( d1_10.04821_False_0 )
[4/14/2022 2:18:27 PM | 495 ms] : ( d2_37.78677_False_0 )
[4/14/2022 2:18:27 PM | 511 ms] : ( d3_16.05628_False_0 )
[4/14/2022 2:18:27 PM | 527 ms] : ( d4_49.06441_False_0 )
[4/14/2022 2:18:27 PM | 543 ms] : ( d5_253.0493_False_0 )
[4/14/2022 2:18:27 PM | 559 ms] : ( d6_1062.026_False_0 )
[4/14/2022 2:18:27 PM | 669 ms] : ( d1_10.20523_False_0 )
[4/14/2022 2:18:27 PM | 685 ms] : ( d2_31.40823_False_0 )
[4/14/2022 2:18:27 PM | 701 ms] : ( d3_16.31798_False_0 )
[4/14/2022 2:18:27 PM | 717 ms] : ( d4_51.224_False_0 )
[4/14/2022 2:18:27 PM | 732 ms] : ( d5_191.756_False_0 )
[4/14/2022 2:18:27 PM | 748 ms] : ( d6_1408.792_False_0 )
[4/14/2022 2:18:27 PM | 859 ms] : ( d1_12.28583_False_0 )
[4/14/2022 2:18:27 PM | 874 ms] : ( d2_26.81124_False_0 )
[4/14/2022 2:18:27 PM | 889 ms] : ( d3_17.39777_False_0 )
[4/14/2022 2:18:27 PM | 905 ms] : ( d4_48.15934_False_0 )
[4/14/2022 2:18:27 PM | 920 ms] : ( d5_234.9478_False_0 )
[4/14/2022 2:18:27 PM | 935 ms] : ( d6_1016.772_False_0 )
[4/14/2022 2:18:28 PM |  46 ms] : ( d1_12.93371_False_0 )
[4/14/2022 2:18:28 PM |  62 ms] : ( d2_30.05062_False_0 )
[4/14/2022 2:18:28 PM |  77 ms] : ( d3_15.86544_False_0 )
[4/14/2022 2:18:28 PM |  93 ms] : ( d4_50.31893_False_0 )
[4/14/2022 2:18:28 PM | 108 ms] : ( d5_173.6546_False_0 )
[4/14/2022 2:18:28 PM | 123 ms] : ( d6_1363.539_False_0 )
[4/14/2022 2:18:28 PM | 231 ms] : ( d1_12.01431_False_0 )
[4/14/2022 2:18:28 PM | 247 ms] : ( d2_25.45363_False_0 )
[4/14/2022 2:18:28 PM | 421 ms] : ( d3_19.43698_False_0 )
[4/14/2022 2:18:28 PM | 434 ms] : ( d4_47.46201_False_0 )
[4/14/2022 2:18:28 PM | 449 ms] : ( d5_116.5162_False_0 )
[4/14/2022 2:18:28 PM | 465 ms] : ( d6_1220.693_False_0 )
[4/14/2022 2:18:33 PM | 326 ms] : ( d2_38.58981_False_0 )
[4/14/2022 2:18:33 PM | 341 ms] : ( d3_16.32396_False_0 )
[4/14/2022 2:18:33 PM | 357 ms] : ( d4_46.01172_False_0 )
[4/14/2022 2:18:33 PM | 373 ms] : ( d5_191.9955_False_0 )
[4/14/2022 2:18:33 PM | 389 ms] : ( d6_1409.391_False_0 )
[4/14/2022 2:18:33 PM | 498 ms] : ( d1_12.28942_False_0 )
[4/14/2022 2:18:33 PM | 512 ms] : ( d2_26.8292_False_0 )
[4/14/2022 2:18:33 PM | 528 ms] : ( d3_19.79163_False_0 )
[4/14/2022 2:18:33 PM | 543 ms] : ( d4_48.17131_False_0 )
[4/14/2022 2:18:33 PM | 559 ms] : ( d5_235.1873_False_0 )
[4/14/2022 2:18:33 PM | 574 ms] : ( d6_1256.158_False_0 )
[4/14/2022 2:18:33 PM | 696 ms] : ( d1_12.9373_False_0 )
[4/14/2022 2:18:33 PM | 712 ms] : ( d2_37.2322_False_0 )
[4/14/2022 2:18:33 PM | 727 ms] : ( d3_15.87143_False_0 )
[4/14/2022 2:18:33 PM | 743 ms] : ( d4_45.10665_False_0 )
[4/14/2022 2:18:33 PM | 759 ms] : ( d5_173.894_False_0 )
[4/14/2022 2:18:33 PM | 775 ms] : ( d6_1364.138_False_0 )
[4/14/2022 2:18:33 PM | 884 ms] : ( d1_12.0179_False_0 )
[4/14/2022 2:18:33 PM | 899 ms] : ( d2_25.47159_False_0 )
[4/14/2022 2:18:33 PM | 914 ms] : ( d3_19.3391_False_0 )
[4/14/2022 2:18:33 PM | 930 ms] : ( d4_47.26624_False_0 )
[4/14/2022 2:18:33 PM | 946 ms] : ( d5_217.0858_False_0 )
[4/14/2022 2:18:33 PM | 962 ms] : ( d6_1210.904_False_0 )
[4/14/2022 2:18:34 PM |  72 ms] : ( d1_12.66578_False_0 )
[4/14/2022 2:18:34 PM |  87 ms] : ( d2_35.8746_False_0 )
[4/14/2022 2:18:34 PM | 103 ms] : ( d3_15.41889_False_0 )
[4/14/2022 2:18:34 PM | 119 ms] : ( d4_54.20158_False_0 )
[4/14/2022 2:18:34 PM | 135 ms] : ( d5_155.7926_False_0 )
[4/14/2022 2:18:34 PM | 150 ms] : ( d6_1318.884_False_0 )
[4/14/2022 2:18:34 PM | 258 ms] : ( d1_11.74638_False_0 )
[4/14/2022 2:18:34 PM | 273 ms] : ( d2_39.11398_False_0 )
[4/14/2022 2:18:34 PM | 289 ms] : ( d3_18.88656_False_0 )
[4/14/2022 2:18:34 PM | 305 ms] : ( d4_46.36117_False_0 )
[4/14/2022 2:18:34 PM | 320 ms] : ( d5_198.9844_False_0 )
[4/14/2022 2:18:34 PM | 509 ms] : ( d6_1094.228_False_0 )
[4/14/2022 2:18:34 PM | 615 ms] : ( d1_10.39845_False_0 )
[4/14/2022 2:18:34 PM | 631 ms] : ( d2_32.3743_False_0 )
[4/14/2022 2:18:34 PM | 646 ms] : ( d3_19.25212_False_0 )
[4/14/2022 2:18:35 PM | 740 ms] : ( d1_12.58388_False_0 )
[4/14/2022 2:18:35 PM | 756 ms] : ( d2_28.30148_False_0 )
[4/14/2022 2:18:35 PM | 771 ms] : ( d3_17.89452_False_0 )
[4/14/2022 2:18:35 PM | 786 ms] : ( d4_49.15283_False_0 )
[4/14/2022 2:18:35 PM | 802 ms] : ( d5_254.8177_False_0 )
[4/14/2022 2:18:35 PM | 818 ms] : ( d6_1066.447_False_0 )
[4/14/2022 2:18:35 PM | 925 ms] : ( d1_10.23176_False_0 )
[4/14/2022 2:18:35 PM | 940 ms] : ( d2_31.54086_False_0 )
