[5/5/2022 8:57:59 PM | 989 ms] : ( d1_12.95129_False_0 )
[5/5/2022 8:58:32 PM | 137 ms] : ( d6_1307.295_False_0 )
[5/5/2022 8:58:32 PM | 249 ms] : ( d1_11.67685_False_0 )
[5/5/2022 8:58:32 PM | 266 ms] : ( d2_38.76632_False_0 )
[5/5/2022 8:58:32 PM | 282 ms] : ( d3_18.77067_False_0 )
[5/5/2022 8:58:32 PM | 298 ms] : ( d4_46.12939_False_0 )
[5/5/2022 8:58:32 PM | 314 ms] : ( d5_289.8637_False_0 )
[5/5/2022 8:58:32 PM | 330 ms] : ( d6_1154.062_False_0 )
[5/5/2022 8:58:32 PM | 442 ms] : ( d1_10.75745_False_0 )
[5/5/2022 8:58:32 PM | 458 ms] : ( d2_34.16932_False_0 )
[5/5/2022 8:58:32 PM | 474 ms] : ( d3_19.85047_False_0 )
[5/5/2022 8:58:32 PM | 489 ms] : ( d4_53.06473_False_0 )
[5/5/2022 8:58:32 PM | 505 ms] : ( d5_133.0556_False_0 )
[5/5/2022 8:58:32 PM | 521 ms] : ( d6_1262.041_False_0 )
[5/5/2022 8:58:32 PM | 631 ms] : ( d1_11.40533_False_0 )
[5/5/2022 8:58:32 PM | 647 ms] : ( d2_37.40871_False_0 )
[5/5/2022 8:58:32 PM | 663 ms] : ( d3_18.31813_False_0 )
[5/5/2022 8:58:32 PM | 679 ms] : ( d4_45.22432_False_0 )
[5/5/2022 8:58:32 PM | 695 ms] : ( d5_271.7623_False_0 )
[5/5/2022 8:58:32 PM | 711 ms] : ( d6_1108.808_False_0 )
[5/5/2022 8:58:32 PM | 822 ms] : ( d1_11.56234_False_0 )
[5/5/2022 8:58:32 PM | 838 ms] : ( d2_38.19379_False_0 )
[5/5/2022 8:58:32 PM | 854 ms] : ( d3_18.57983_False_0 )
[5/5/2022 8:58:32 PM | 870 ms] : ( d4_45.74771_False_0 )
[5/5/2022 8:58:32 PM | 886 ms] : ( d5_186.7151_False_0 )
[5/5/2022 8:58:32 PM | 902 ms] : ( d6_1134.978_False_0 )
[5/5/2022 8:58:33 PM |  14 ms] : ( d1_12.21022_False_0 )
[5/5/2022 8:58:33 PM |  30 ms] : ( d2_33.59679_False_0 )
[5/5/2022 8:58:33 PM |  46 ms] : ( d3_19.65962_False_0 )
[5/5/2022 8:58:33 PM |  62 ms] : ( d4_52.68304_False_0 )
[5/5/2022 8:58:33 PM |  78 ms] : ( d5_125.4219_False_0 )
[5/5/2022 8:58:33 PM |  94 ms] : ( d6_1242.957_False_0 )
[5/5/2022 8:58:33 PM | 206 ms] : ( d1_11.29082_False_0 )
[5/5/2022 8:58:33 PM | 222 ms] : ( d2_36.83618_False_0 )
[5/5/2022 8:58:33 PM | 238 ms] : ( d3_18.12729_False_0 )
[5/5/2022 8:58:33 PM | 254 ms] : ( d4_54.84264_False_0 )
[5/5/2022 8:58:33 PM | 270 ms] : ( d5_168.6137_False_0 )
[5/5/2022 8:58:33 PM | 286 ms] : ( d6_1089.724_False_0 )
[5/5/2022 8:58:33 PM | 399 ms] : ( d1_11.9387_False_0 )
[5/5/2022 8:58:33 PM | 415 ms] : ( d2_32.23919_False_0 )
[5/5/2022 8:58:33 PM | 431 ms] : ( d3_19.20709_False_0 )
[5/5/2022 8:58:33 PM | 446 ms] : ( d4_51.77797_False_0 )
[5/5/2022 8:58:33 PM | 462 ms] : ( d5_107.3204_False_0 )
[5/5/2022 8:58:33 PM | 478 ms] : ( d6_1197.704_False_0 )
[5/5/2022 8:58:33 PM | 590 ms] : ( d1_12.09571_False_0 )
[5/5/2022 8:58:33 PM | 606 ms] : ( d2_33.02427_False_0 )
[5/5/2022 8:58:33 PM | 622 ms] : ( d3_19.46878_False_0 )
[5/5/2022 8:58:33 PM | 638 ms] : ( d4_47.52561_False_0 )
[5/5/2022 8:58:33 PM | 654 ms] : ( d5_117.7882_False_0 )
[5/5/2022 8:58:33 PM | 669 ms] : ( d6_1223.873_False_0 )
[5/5/2022 8:58:33 PM | 781 ms] : ( d1_11.17632_False_0 )
[5/5/2022 8:58:33 PM | 797 ms] : ( d2_36.26366_False_0 )
[5/5/2022 8:58:33 PM | 813 ms] : ( d3_17.93645_False_0 )
[5/5/2022 8:58:33 PM | 829 ms] : ( d4_54.46095_False_0 )
[5/5/2022 8:58:33 PM | 845 ms] : ( d5_160.98_False_0 )
[5/5/2022 8:58:33 PM | 861 ms] : ( d6_1070.64_False_0 )
[5/5/2022 8:58:33 PM | 973 ms] : ( d1_11.82419_False_0 )
[5/5/2022 8:58:33 PM | 989 ms] : ( d2_31.66666_False_0 )
[5/5/2022 8:58:34 PM | 197 ms] : ( d3_17.48391_False_0 )
[5/5/2022 8:58:34 PM | 226 ms] : ( d4_47.14393_False_0 )
[5/5/2022 8:58:34 PM | 242 ms] : ( d5_110.1545_False_0 )
[5/5/2022 8:58:34 PM | 258 ms] : ( d6_1204.789_False_0 )
[5/5/2022 8:58:34 PM | 369 ms] : ( d1_12.13823_False_0 )
[5/5/2022 8:58:34 PM | 385 ms] : ( d2_26.0732_False_0 )
[5/5/2022 8:58:34 PM | 401 ms] : ( d3_19.53963_False_0 )
[5/5/2022 8:58:34 PM | 417 ms] : ( d4_47.66732_False_0 )
[5/5/2022 8:58:34 PM | 433 ms] : ( d5_120.6223_False_0 )
[5/5/2022 8:58:34 PM | 449 ms] : ( d6_1230.958_False_0 )
[5/5/2022 8:58:34 PM | 562 ms] : ( d1_11.21883_False_0 )
[5/5/2022 8:58:34 PM | 578 ms] : ( d2_36.47621_False_0 )
[5/5/2022 8:58:34 PM | 593 ms] : ( d3_15.61943_False_0 )
[5/5/2022 8:58:34 PM | 609 ms] : ( d4_54.60265_False_0 )
[5/5/2022 8:58:34 PM | 625 ms] : ( d5_163.8141_False_0 )
[5/5/2022 8:58:34 PM | 641 ms] : ( d6_1338.938_False_0 )
[5/5/2022 8:58:34 PM | 752 ms] : ( d1_11.8667_False_0 )
[5/5/2022 8:58:34 PM | 768 ms] : ( d2_39.7156_False_0 )
[5/5/2022 8:58:34 PM | 784 ms] : ( d3_19.0871_False_0 )
[5/5/2022 8:58:34 PM | 800 ms] : ( d4_46.76225_False_0 )
[5/5/2022 8:58:34 PM | 816 ms] : ( d5_102.5209_False_0 )
[5/5/2022 8:58:34 PM | 831 ms] : ( d6_1185.705_False_0 )
[5/5/2022 8:58:34 PM | 941 ms] : ( d1_10.94731_False_0 )
[5/5/2022 8:58:34 PM | 957 ms] : ( d2_35.1186_False_0 )
[5/5/2022 8:58:34 PM | 973 ms] : ( d3_15.16689_False_0 )
[5/5/2022 8:58:34 PM | 989 ms] : ( d4_53.69758_False_0 )
[5/5/2022 8:58:35 PM |   7 ms] : ( d5_145.7127_False_0 )
[5/5/2022 8:58:35 PM |  19 ms] : ( d6_1293.684_False_0 )
[5/5/2022 8:58:35 PM | 210 ms] : ( d1_10.84271_False_0 )
[5/5/2022 8:58:35 PM | 224 ms] : ( d2_34.59561_False_0 )
[5/5/2022 8:58:35 PM | 240 ms] : ( d3_17.38043_False_0 )
[5/5/2022 8:58:35 PM | 255 ms] : ( d4_53.34892_False_0 )
[5/5/2022 8:58:35 PM | 271 ms] : ( d5_138.7394_False_0 )
[5/5/2022 8:58:35 PM | 287 ms] : ( d6_1015.038_False_0 )
[5/5/2022 8:58:35 PM | 397 ms] : ( d1_11.49058_False_0 )
[5/5/2022 8:58:35 PM | 413 ms] : ( d2_29.99861_False_0 )
[5/5/2022 8:58:35 PM | 428 ms] : ( d3_18.46023_False_0 )
[5/5/2022 8:58:35 PM | 444 ms] : ( d4_50.28426_False_0 )
[5/5/2022 8:58:35 PM | 460 ms] : ( d5_277.4461_False_0 )
[5/5/2022 8:58:35 PM | 475 ms] : ( d6_1123.018_False_0 )
[5/5/2022 8:58:35 PM | 586 ms] : ( d1_10.57119_False_0 )
[5/5/2022 8:58:35 PM | 601 ms] : ( d2_33.238_False_0 )
[5/5/2022 8:58:35 PM | 617 ms] : ( d3_16.9279_False_0 )
[5/5/2022 8:58:35 PM | 633 ms] : ( d4_52.44385_False_0 )
[5/5/2022 8:58:35 PM | 648 ms] : ( d5_120.6379_False_0 )
[5/5/2022 8:58:35 PM | 664 ms] : ( d6_1469.785_False_0 )
[5/5/2022 8:58:35 PM | 774 ms] : ( d1_11.21906_False_0 )
[5/5/2022 8:58:35 PM | 789 ms] : ( d2_28.641_False_0 )
[5/5/2022 8:58:35 PM | 805 ms] : ( d3_18.00769_False_0 )
[5/5/2022 8:58:35 PM | 821 ms] : ( d4_49.37918_False_0 )
[5/5/2022 8:58:35 PM | 836 ms] : ( d5_259.3447_False_0 )
[5/5/2022 8:58:35 PM | 852 ms] : ( d6_1077.764_False_0 )
[5/5/2022 8:58:35 PM | 962 ms] : ( d1_10.29966_False_0 )
[5/5/2022 8:58:35 PM | 993 ms] : ( d2_29.42609_False_0 )
[5/5/2022 8:58:36 PM |   9 ms] : ( d3_18.26939_False_0 )
[5/5/2022 8:58:36 PM |  25 ms] : ( d4_53.49062_False_0 )
[5/5/2022 8:58:36 PM |  56 ms] : ( d5_141.5735_False_0 )
[5/5/2022 8:58:36 PM |  71 ms] : ( d6_1022.123_False_0 )
[5/5/2022 8:58:36 PM | 181 ms] : ( d1_11.04223_False_0 )
[5/5/2022 8:58:36 PM | 197 ms] : ( d2_35.59324_False_0 )
[5/5/2022 8:58:36 PM | 213 ms] : ( d3_15.32511_False_0 )
[5/5/2022 8:58:36 PM | 229 ms] : ( d4_54.01401_False_0 )
[5/5/2022 8:58:36 PM | 245 ms] : ( d5_152.0412_False_0 )
[5/5/2022 8:58:36 PM | 260 ms] : ( d6_1309.505_False_0 )
[5/5/2022 8:58:36 PM | 370 ms] : ( d1_11.69011_False_0 )
[5/5/2022 8:58:36 PM | 386 ms] : ( d2_38.83263_False_0 )
[5/5/2022 8:58:36 PM | 401 ms] : ( d3_18.79278_False_0 )
[5/5/2022 8:58:36 PM | 417 ms] : ( d4_46.1736_False_0 )
[5/5/2022 8:58:36 PM | 432 ms] : ( d5_290.748_False_0 )
[5/5/2022 8:58:36 PM | 447 ms] : ( d6_1156.272_False_0 )
[5/5/2022 8:58:36 PM | 557 ms] : ( d1_10.77071_False_0 )
[5/5/2022 8:58:36 PM | 573 ms] : ( d2_34.23564_False_0 )
[5/5/2022 8:58:36 PM | 588 ms] : ( d3_19.87257_False_0 )
[5/5/2022 8:58:36 PM | 604 ms] : ( d4_53.10894_False_0 )
[5/5/2022 8:58:36 PM | 620 ms] : ( d5_133.9398_False_0 )
[5/5/2022 8:58:36 PM | 636 ms] : ( d6_1264.252_False_0 )
[5/5/2022 8:58:36 PM | 745 ms] : ( d1_11.41859_False_0 )
[5/5/2022 8:58:36 PM | 761 ms] : ( d2_37.47502_False_0 )
[5/5/2022 8:58:36 PM | 776 ms] : ( d3_18.34024_False_0 )
[5/5/2022 8:58:36 PM | 792 ms] : ( d4_45.26853_False_0 )
[5/5/2022 8:58:36 PM | 808 ms] : ( d5_272.6465_False_0 )
[5/5/2022 8:58:36 PM | 824 ms] : ( d6_1111.019_False_0 )
[5/5/2022 8:58:36 PM | 933 ms] : ( d1_10.49919_False_0 )
[5/5/2022 8:58:36 PM | 949 ms] : ( d2_32.87803_False_0 )
[5/5/2022 8:58:36 PM | 964 ms] : ( d3_19.42003_False_0 )
[5/5/2022 8:58:36 PM | 980 ms] : ( d4_52.20387_False_0 )
[5/5/2022 8:58:36 PM | 995 ms] : ( d5_115.8383_False_0 )
[5/5/2022 8:58:37 PM |  10 ms] : ( d6_1218.998_False_0 )
[5/5/2022 8:58:37 PM | 121 ms] : ( d1_11.14707_False_0 )
[5/5/2022 8:58:37 PM | 136 ms] : ( d2_36.11742_False_0 )
[5/5/2022 8:58:37 PM | 152 ms] : ( d3_17.8877_False_0 )
[5/5/2022 8:58:37 PM | 168 ms] : ( d4_54.36346_False_0 )
[5/5/2022 8:58:37 PM | 183 ms] : ( d5_254.5451_False_0 )
[5/5/2022 8:58:37 PM | 199 ms] : ( d6_1065.765_False_0 )
[5/5/2022 8:58:37 PM | 307 ms] : ( d1_10.22767_False_0 )
[5/5/2022 8:58:37 PM | 323 ms] : ( d2_31.52042_False_0 )
[5/5/2022 8:58:37 PM | 339 ms] : ( d3_18.9675_False_0 )
[5/5/2022 8:58:37 PM | 355 ms] : ( d4_51.29879_False_0 )
[5/5/2022 8:58:37 PM | 371 ms] : ( d5_297.7369_False_0 )
[5/5/2022 8:58:37 PM | 387 ms] : ( d6_1173.745_False_0 )
[5/5/2022 8:58:37 PM | 497 ms] : ( d1_10.87555_False_0 )
[5/5/2022 8:58:37 PM | 513 ms] : ( d2_34.75981_False_0 )
[5/5/2022 8:58:37 PM | 529 ms] : ( d3_17.43517_False_0 )
[5/5/2022 8:58:37 PM | 545 ms] : ( d4_53.45839_False_0 )
[5/5/2022 8:58:37 PM | 561 ms] : ( d5_236.4436_False_0 )
[5/5/2022 8:58:37 PM | 576 ms] : ( d6_1020.512_False_0 )
[5/5/2022 8:58:37 PM | 688 ms] : ( d1_12.95615_False_0 )
[5/5/2022 8:58:37 PM | 704 ms] : ( d2_30.16281_False_0 )
[5/5/2022 8:58:37 PM | 720 ms] : ( d3_18.51496_False_0 )
[5/5/2022 8:58:37 PM | 736 ms] : ( d4_50.39372_False_0 )
[5/5/2022 8:58:37 PM | 751 ms] : ( d5_279.6355_False_0 )
[5/5/2022 8:58:37 PM | 767 ms] : ( d6_1128.491_False_0 )
[5/5/2022 8:58:37 PM | 876 ms] : ( d1_10.60402_False_0 )
[5/5/2022 8:58:37 PM | 892 ms] : ( d2_33.4022_False_0 )
[5/5/2022 8:58:37 PM | 908 ms] : ( d3_16.98263_False_0 )
[5/5/2022 8:58:37 PM | 924 ms] : ( d4_52.55331_False_0 )
[5/5/2022 8:58:37 PM | 940 ms] : ( d5_218.3422_False_0 )
[5/5/2022 8:58:37 PM | 955 ms] : ( d6_1475.258_False_0 )
[5/5/2022 8:58:38 PM |  65 ms] : ( d1_12.68463_False_0 )
[5/5/2022 8:58:38 PM |  81 ms] : ( d2_28.80521_False_0 )
[5/5/2022 8:58:38 PM |  97 ms] : ( d3_18.06243_False_0 )
[5/5/2022 8:58:38 PM | 113 ms] : ( d4_49.48865_False_0 )
[5/5/2022 8:58:38 PM | 128 ms] : ( d5_261.534_False_0 )
[5/5/2022 8:58:38 PM | 143 ms] : ( d6_1083.238_False_0 )
[5/5/2022 8:58:38 PM | 250 ms] : ( d1_10.3325_False_0 )
[5/5/2022 8:58:38 PM | 266 ms] : ( d2_32.04459_False_0 )
[5/5/2022 8:58:38 PM | 281 ms] : ( d3_16.5301_False_0 )
[5/5/2022 8:58:38 PM | 297 ms] : ( d4_51.64824_False_0 )
[5/5/2022 8:58:38 PM | 313 ms] : ( d5_200.2408_False_0 )
[5/5/2022 8:58:38 PM | 329 ms] : ( d6_1430.005_False_0 )
[5/5/2022 8:58:38 PM | 437 ms] : ( d1_12.41311_False_0 )
[5/5/2022 8:58:38 PM | 453 ms] : ( d2_27.4476_False_0 )
[5/5/2022 8:58:43 PM | 247 ms] : ( d1_10.71222_False_0 )
[5/5/2022 8:58:43 PM | 370 ms] : ( d2_33.10854_False_0 )
[5/5/2022 8:58:43 PM | 400 ms] : ( d3_19.49687_False_0 )
[5/5/2022 8:58:43 PM | 416 ms] : ( d4_45.94559_False_0 )
[5/5/2022 8:58:43 PM | 447 ms] : ( d5_157.9488_False_0 )
[5/5/2022 8:58:43 PM | 463 ms] : ( d6_1324.275_False_0 )
[5/5/2022 8:58:43 PM | 588 ms] : ( d1_12.85514_False_0 )
[5/5/2022 8:58:43 PM | 604 ms] : ( d2_36.8214_False_0 )
[5/5/2022 8:58:43 PM | 619 ms] : ( d3_15.73449_False_0 )
[5/5/2022 8:58:43 PM | 635 ms] : ( d4_50.05703_False_0 )
[5/5/2022 8:58:43 PM | 651 ms] : ( d5_168.4166_False_0 )
[5/5/2022 8:58:43 PM | 667 ms] : ( d6_1350.444_False_0 )
[5/5/2022 8:58:43 PM | 779 ms] : ( d1_11.93574_False_0 )
[5/5/2022 8:58:43 PM | 795 ms] : ( d2_25.06078_False_0 )
[5/5/2022 8:58:43 PM | 811 ms] : ( d3_19.20216_False_0 )
[5/5/2022 8:58:43 PM | 827 ms] : ( d4_46.99237_False_0 )
[5/5/2022 8:58:43 PM | 843 ms] : ( d5_211.6084_False_0 )
[5/5/2022 8:58:43 PM | 858 ms] : ( d6_1197.211_False_0 )
[5/5/2022 8:58:43 PM | 970 ms] : ( d1_12.58362_False_0 )
[5/5/2022 8:58:43 PM | 986 ms] : ( d2_35.46379_False_0 )
[5/5/2022 8:58:44 PM |   2 ms] : ( d3_15.28195_False_0 )
[5/5/2022 8:58:44 PM |  18 ms] : ( d4_49.15196_False_0 )
[5/5/2022 8:58:44 PM |  34 ms] : ( d5_150.3152_False_0 )
[5/5/2022 8:58:44 PM |  50 ms] : ( d6_1305.19_False_0 )
[5/5/2022 8:58:44 PM | 162 ms] : ( d1_11.66422_False_0 )
[5/5/2022 8:58:44 PM | 178 ms] : ( d2_38.70317_False_0 )
[5/5/2022 8:58:44 PM | 194 ms] : ( d3_18.74962_False_0 )
[5/5/2022 8:58:44 PM | 210 ms] : ( d4_46.0873_False_0 )
[5/5/2022 8:58:44 PM | 226 ms] : ( d5_193.507_False_0 )
[5/5/2022 8:58:44 PM | 242 ms] : ( d6_1151.957_False_0 )
[5/5/2022 8:58:44 PM | 354 ms] : ( d1_11.82124_False_0 )
[5/5/2022 8:58:44 PM | 370 ms] : ( d2_39.48826_False_0 )
[5/5/2022 8:58:44 PM | 386 ms] : ( d3_16.62344_False_0 )
[5/5/2022 8:58:44 PM | 401 ms] : ( d4_46.61069_False_0 )
[5/5/2022 8:58:44 PM | 417 ms] : ( d5_203.9747_False_0 )
[5/5/2022 8:58:44 PM | 433 ms] : ( d6_1178.127_False_0 )
[5/5/2022 8:58:44 PM | 545 ms] : ( d1_12.46911_False_0 )
[5/5/2022 8:58:44 PM | 561 ms] : ( d2_34.89126_False_0 )
[5/5/2022 8:58:44 PM | 577 ms] : ( d3_15.09111_False_0 )
[5/5/2022 8:58:44 PM | 593 ms] : ( d4_48.77028_False_0 )
[5/5/2022 8:58:44 PM | 609 ms] : ( d5_142.6815_False_0 )
[5/5/2022 8:58:44 PM | 625 ms] : ( d6_1286.106_False_0 )
[5/5/2022 8:58:44 PM | 737 ms] : ( d1_11.54972_False_0 )
[5/5/2022 8:58:44 PM | 753 ms] : ( d2_38.13065_False_0 )
[5/5/2022 8:58:44 PM | 769 ms] : ( d3_16.17091_False_0 )
[5/5/2022 8:58:44 PM | 785 ms] : ( d4_45.70561_False_0 )
[5/5/2022 8:58:44 PM | 801 ms] : ( d5_185.8733_False_0 )
[5/5/2022 8:58:44 PM | 817 ms] : ( d6_1132.873_False_0 )
[5/5/2022 8:58:44 PM | 929 ms] : ( d1_12.19759_False_0 )
[5/5/2022 8:58:44 PM | 945 ms] : ( d2_33.53366_False_0 )
[5/5/2022 8:58:44 PM | 961 ms] : ( d3_19.63858_False_0 )
[5/5/2022 8:58:44 PM | 977 ms] : ( d4_47.8652_False_0 )
[5/5/2022 8:58:44 PM | 993 ms] : ( d5_124.58_False_0 )
[5/5/2022 8:58:45 PM |   9 ms] : ( d6_1240.853_False_0 )
[5/5/2022 8:58:45 PM | 120 ms] : ( d1_12.35461_False_0 )
[5/5/2022 8:58:45 PM | 136 ms] : ( d2_27.15512_False_0 )
[5/5/2022 8:58:45 PM | 152 ms] : ( d3_19.90027_False_0 )
[5/5/2022 8:58:45 PM | 363 ms] : ( d4_45.32393_False_0 )
[5/5/2022 8:58:45 PM | 373 ms] : ( d5_178.2396_False_0 )
[5/5/2022 8:58:45 PM | 389 ms] : ( d6_1375.001_False_0 )
[5/5/2022 8:58:45 PM | 499 ms] : ( d1_12.08309_False_0 )
[5/5/2022 8:58:45 PM | 514 ms] : ( d2_25.79751_False_0 )
[5/5/2022 8:58:45 PM | 530 ms] : ( d3_19.44773_False_0 )
[5/5/2022 8:58:45 PM | 545 ms] : ( d4_47.48352_False_0 )
[5/5/2022 8:58:45 PM | 560 ms] : ( d5_116.9464_False_0 )
[5/5/2022 8:58:45 PM | 576 ms] : ( d6_1221.768_False_0 )
[5/5/2022 8:58:45 PM | 685 ms] : ( d1_11.16369_False_0 )
[5/5/2022 8:58:45 PM | 701 ms] : ( d2_36.20052_False_0 )
[5/5/2022 8:58:45 PM | 716 ms] : ( d3_15.52753_False_0 )
[5/5/2022 8:58:45 PM | 732 ms] : ( d4_54.41886_False_0 )
[5/5/2022 8:58:45 PM | 747 ms] : ( d5_160.1382_False_0 )
[5/5/2022 8:58:45 PM | 763 ms] : ( d6_1329.748_False_0 )
[5/5/2022 8:58:45 PM | 872 ms] : ( d1_11.81157_False_0 )
[5/5/2022 8:58:45 PM | 889 ms] : ( d2_39.4399_False_0 )
[5/5/2022 8:58:45 PM | 905 ms] : ( d3_18.9952_False_0 )
[5/5/2022 8:58:45 PM | 921 ms] : ( d4_46.57845_False_0 )
[5/5/2022 8:58:45 PM | 936 ms] : ( d5_298.8449_False_0 )
[5/5/2022 8:58:45 PM | 951 ms] : ( d6_1176.515_False_0 )
[5/5/2022 8:58:46 PM |  61 ms] : ( d1_10.89217_False_0 )
[5/5/2022 8:58:46 PM |  77 ms] : ( d2_34.84291_False_0 )
[5/5/2022 8:58:46 PM |  94 ms] : ( d3_15.075_False_0 )
[5/5/2022 8:58:46 PM | 109 ms] : ( d4_53.51379_False_0 )
[5/5/2022 8:58:46 PM | 125 ms] : ( d5_142.0367_False_0 )
[5/5/2022 8:58:46 PM | 140 ms] : ( d6_1284.494_False_0 )
[5/5/2022 8:58:46 PM | 252 ms] : ( d1_11.54004_False_0 )
[5/5/2022 8:58:46 PM | 267 ms] : ( d2_38.08229_False_0 )
[5/5/2022 8:58:46 PM | 400 ms] : ( d3_15.05849_False_0 )
[5/5/2022 8:58:46 PM | 429 ms] : ( d4_48.70502_False_0 )
[5/5/2022 8:58:46 PM | 443 ms] : ( d5_141.3763_False_0 )
[5/5/2022 8:58:46 PM | 459 ms] : ( d6_1282.843_False_0 )
[5/5/2022 8:58:46 PM | 570 ms] : ( d1_11.53014_False_0 )
[5/5/2022 8:58:46 PM | 586 ms] : ( d2_38.03276_False_0 )
[5/5/2022 8:58:46 PM | 602 ms] : ( d3_16.13828_False_0 )
[5/5/2022 8:58:46 PM | 617 ms] : ( d4_45.64036_False_0 )
[5/5/2022 8:58:46 PM | 633 ms] : ( d5_184.5681_False_0 )
[5/5/2022 8:58:46 PM | 649 ms] : ( d6_1390.823_False_0 )
[5/5/2022 8:58:46 PM | 761 ms] : ( d1_10.25443_False_0 )
[5/5/2022 8:58:46 PM | 777 ms] : ( d2_38.81785_False_0 )
[5/5/2022 8:58:46 PM | 793 ms] : ( d3_16.39997_False_0 )
[5/5/2022 8:58:46 PM | 809 ms] : ( d4_46.16375_False_0 )
[5/5/2022 8:58:46 PM | 825 ms] : ( d5_195.0359_False_0 )
[5/5/2022 8:58:46 PM | 841 ms] : ( d6_1416.992_False_0 )
[5/5/2022 8:58:46 PM | 951 ms] : ( d1_12.33503_False_0 )
[5/5/2022 8:58:46 PM | 967 ms] : ( d2_27.05723_False_0 )
[5/5/2022 8:58:46 PM | 983 ms] : ( d3_19.86764_False_0 )
[5/5/2022 8:58:46 PM | 998 ms] : ( d4_48.32333_False_0 )
[5/5/2022 8:58:47 PM |  14 ms] : ( d5_238.2277_False_0 )
[5/5/2022 8:58:47 PM |  29 ms] : ( d6_1263.759_False_0 )
[5/5/2022 8:58:47 PM | 140 ms] : ( d1_12.98291_False_0 )
[5/5/2022 8:58:47 PM | 156 ms] : ( d2_37.46024_False_0 )
[5/5/2022 8:58:47 PM | 172 ms] : ( d3_15.94744_False_0 )
[5/5/2022 8:58:47 PM | 188 ms] : ( d4_45.25867_False_0 )
[5/5/2022 8:58:47 PM | 204 ms] : ( d5_176.9345_False_0 )
[5/5/2022 8:58:47 PM | 220 ms] : ( d6_1371.739_False_0 )
[5/5/2022 8:58:47 PM | 329 ms] : ( d1_12.06351_False_0 )
[5/5/2022 8:58:47 PM | 345 ms] : ( d2_25.69963_False_0 )
[5/5/2022 8:58:47 PM | 361 ms] : ( d3_19.41511_False_0 )
[5/5/2022 8:58:47 PM | 377 ms] : ( d4_47.41826_False_0 )
[5/5/2022 8:58:47 PM | 393 ms] : ( d5_220.1263_False_0 )
[5/5/2022 8:58:47 PM | 409 ms] : ( d6_1218.506_False_0 )
[5/5/2022 8:58:47 PM | 519 ms] : ( d1_12.71139_False_0 )
