[5/6/2022 7:48:20 PM | 749 ms] : ( d1_11.41468_False_0 )
[5/6/2022 7:48:25 PM | 979 ms] : ( d5_269.1311_False_0 )
[5/6/2022 7:48:25 PM | 994 ms] : ( d6_1102.23_False_0 )
[5/6/2022 7:48:26 PM | 101 ms] : ( d1_10.44646_False_0 )
[5/6/2022 7:48:26 PM | 117 ms] : ( d2_32.61437_False_0 )
[5/6/2022 7:48:26 PM | 132 ms] : ( d3_19.33215_False_0 )
[5/6/2022 7:48:26 PM | 148 ms] : ( d4_52.0281_False_0 )
[5/6/2022 7:48:26 PM | 163 ms] : ( d5_112.3229_False_0 )
[5/6/2022 7:48:26 PM | 178 ms] : ( d6_1448.997_False_0 )
[5/6/2022 7:48:26 PM | 289 ms] : ( d1_11.09434_False_0 )
[5/6/2022 7:48:26 PM | 304 ms] : ( d2_28.01738_False_0 )
[5/6/2022 7:48:26 PM | 320 ms] : ( d3_17.79982_False_0 )
[5/6/2022 7:48:26 PM | 335 ms] : ( d4_54.18769_False_0 )
[5/6/2022 7:48:26 PM | 351 ms] : ( d5_251.0297_False_0 )
[5/6/2022 7:48:26 PM | 367 ms] : ( d6_1056.977_False_0 )
[5/6/2022 7:48:26 PM | 477 ms] : ( d1_10.17494_False_0 )
[5/6/2022 7:48:26 PM | 493 ms] : ( d2_31.25676_False_0 )
[5/6/2022 7:48:26 PM | 508 ms] : ( d3_18.87961_False_0 )
[5/6/2022 7:48:26 PM | 523 ms] : ( d4_51.12302_False_0 )
[5/6/2022 7:48:26 PM | 539 ms] : ( d5_294.2215_False_0 )
[5/6/2022 7:48:26 PM | 555 ms] : ( d6_1403.744_False_0 )
[5/6/2022 7:48:26 PM | 664 ms] : ( d1_10.82281_False_0 )
[5/6/2022 7:48:26 PM | 680 ms] : ( d2_26.65977_False_0 )
[5/6/2022 7:48:26 PM | 696 ms] : ( d3_17.34728_False_0 )
[5/6/2022 7:48:26 PM | 711 ms] : ( d4_53.28262_False_0 )
[5/6/2022 7:48:26 PM | 726 ms] : ( d5_232.9282_False_0 )
[5/6/2022 7:48:26 PM | 742 ms] : ( d6_1011.723_False_0 )
[5/6/2022 7:48:26 PM | 852 ms] : ( d1_12.90342_False_0 )
[5/6/2022 7:48:26 PM | 868 ms] : ( d2_29.89916_False_0 )
[5/6/2022 7:48:26 PM | 884 ms] : ( d3_18.42708_False_0 )
[5/6/2022 7:48:26 PM | 899 ms] : ( d4_50.21795_False_0 )
[5/6/2022 7:48:26 PM | 915 ms] : ( d5_276.12_False_0 )
[5/6/2022 7:48:26 PM | 931 ms] : ( d6_1358.49_False_0 )
[5/6/2022 7:48:27 PM |  42 ms] : ( d1_10.55129_False_0 )
[5/6/2022 7:48:27 PM |  58 ms] : ( d2_25.30216_False_0 )
[5/6/2022 7:48:27 PM |  73 ms] : ( d3_16.89474_False_0 )
[5/6/2022 7:48:27 PM |  89 ms] : ( d4_52.37754_False_0 )
[5/6/2022 7:48:27 PM | 105 ms] : ( d5_214.8268_False_0 )
[5/6/2022 7:48:27 PM | 120 ms] : ( d6_1466.469_False_0 )
[5/6/2022 7:48:27 PM | 231 ms] : ( d1_12.63189_False_0 )
[5/6/2022 7:48:27 PM | 247 ms] : ( d2_28.54155_False_0 )
[5/6/2022 7:48:27 PM | 262 ms] : ( d3_17.97454_False_0 )
[5/6/2022 7:48:27 PM | 278 ms] : ( d4_49.31288_False_0 )
[5/6/2022 7:48:27 PM | 294 ms] : ( d5_258.0186_False_0 )
[5/6/2022 7:48:27 PM | 310 ms] : ( d6_1313.236_False_0 )
[5/6/2022 7:48:27 PM | 420 ms] : ( d1_10.27977_False_0 )
[5/6/2022 7:48:27 PM | 436 ms] : ( d2_29.32663_False_0 )
[5/6/2022 7:48:27 PM | 452 ms] : ( d3_18.23623_False_0 )
[5/6/2022 7:48:27 PM | 468 ms] : ( d4_49.83627_False_0 )
[5/6/2022 7:48:27 PM | 484 ms] : ( d5_268.4864_False_0 )
[5/6/2022 7:48:27 PM | 500 ms] : ( d6_1100.618_False_0 )
[5/6/2022 7:48:27 PM | 609 ms] : ( d1_10.43679_False_0 )
[5/6/2022 7:48:27 PM | 629 ms] : ( d2_32.56602_False_0 )
[5/6/2022 7:48:27 PM | 641 ms] : ( d3_16.7039_False_0 )
[5/6/2022 7:48:27 PM | 657 ms] : ( d4_51.99586_False_0 )
[5/6/2022 7:48:27 PM | 674 ms] : ( d5_207.1931_False_0 )
[5/6/2022 7:48:27 PM | 688 ms] : ( d6_1447.385_False_0 )
[5/6/2022 8:21:35 PM | 633 ms] : ( d1_10.08703_False_0 )
[5/6/2022 8:21:35 PM | 654 ms] : ( d2_37.98083_False_0 )
[5/6/2022 8:21:35 PM | 668 ms] : ( d3_16.12097_False_0 )
[5/6/2022 8:21:35 PM | 684 ms] : ( d4_45.60574_False_0 )
[5/6/2022 8:21:35 PM | 699 ms] : ( d5_183.8757_False_0 )
[5/6/2022 8:21:35 PM | 714 ms] : ( d6_1389.092_False_0 )
[5/6/2022 8:21:35 PM | 825 ms] : ( d1_12.16763_False_0 )
[5/6/2022 8:21:35 PM | 841 ms] : ( d2_26.22022_False_0 )
[5/6/2022 8:21:35 PM | 856 ms] : ( d3_19.58864_False_0 )
[5/6/2022 8:21:35 PM | 872 ms] : ( d4_47.76533_False_0 )
[5/6/2022 8:21:35 PM | 888 ms] : ( d5_227.0675_False_0 )
[5/6/2022 8:21:35 PM | 903 ms] : ( d6_1235.859_False_0 )
[5/6/2022 8:21:36 PM |  14 ms] : ( d1_12.81551_False_0 )
[5/6/2022 8:21:36 PM |  30 ms] : ( d2_27.0053_False_0 )
[5/6/2022 8:21:36 PM |  46 ms] : ( d3_19.85033_False_0 )
[5/6/2022 8:21:36 PM |  76 ms] : ( d4_48.28872_False_0 )
[5/6/2022 8:21:36 PM |  91 ms] : ( d5_237.5353_False_0 )
[5/6/2022 8:21:36 PM | 107 ms] : ( d6_1262.028_False_0 )
[5/6/2022 8:21:36 PM | 216 ms] : ( d1_12.97252_False_0 )
[5/6/2022 8:21:36 PM | 232 ms] : ( d2_37.40831_False_0 )
[5/6/2022 8:21:36 PM | 248 ms] : ( d3_15.93013_False_0 )
[5/6/2022 8:21:36 PM | 264 ms] : ( d4_50.4483_False_0 )
[5/6/2022 8:21:36 PM | 279 ms] : ( d5_176.242_False_0 )
[5/6/2022 8:21:36 PM | 294 ms] : ( d6_1370.008_False_0 )
[5/6/2022 8:21:36 PM | 404 ms] : ( d1_12.05312_False_0 )
[5/6/2022 8:21:36 PM | 420 ms] : ( d2_25.64769_False_0 )
[5/6/2022 8:21:36 PM | 436 ms] : ( d3_19.3978_False_0 )
[5/6/2022 8:21:36 PM | 451 ms] : ( d4_47.38364_False_0 )
[5/6/2022 8:21:36 PM | 466 ms] : ( d5_219.4338_False_0 )
[5/6/2022 8:21:36 PM | 482 ms] : ( d6_1216.774_False_0 )
[5/6/2022 8:21:36 PM | 593 ms] : ( d1_12.21014_False_0 )
[5/6/2022 8:21:36 PM | 609 ms] : ( d2_26.43277_False_0 )
[5/6/2022 8:21:36 PM | 625 ms] : ( d3_17.27162_False_0 )
[5/6/2022 8:21:36 PM | 816 ms] : ( d4_46.47857_False_0 )
[5/6/2022 8:21:36 PM | 831 ms] : ( d5_201.3324_False_0 )
[5/6/2022 8:21:36 PM | 843 ms] : ( d6_1171.521_False_0 )
[5/6/2022 8:21:36 PM | 953 ms] : ( d1_12.42948_False_0 )
[5/6/2022 8:21:36 PM | 969 ms] : ( d2_34.69309_False_0 )
[5/6/2022 8:21:36 PM | 984 ms] : ( d3_15.02505_False_0 )
[5/6/2022 8:21:37 PM |   0 ms] : ( d4_48.63816_False_0 )
[5/6/2022 8:21:37 PM |  16 ms] : ( d5_140.0392_False_0 )
[5/6/2022 8:21:37 PM |  31 ms] : ( d6_1279.5_False_0 )
[5/6/2022 8:21:37 PM | 141 ms] : ( d1_11.51008_False_0 )
[5/6/2022 8:21:37 PM | 157 ms] : ( d2_37.93248_False_0 )
[5/6/2022 8:21:37 PM | 173 ms] : ( d3_18.49272_False_0 )
[5/6/2022 8:21:37 PM | 189 ms] : ( d4_45.5735_False_0 )
[5/6/2022 8:21:37 PM | 205 ms] : ( d5_183.231_False_0 )
[5/6/2022 8:21:37 PM | 221 ms] : ( d6_1126.267_False_0 )
[5/6/2022 8:21:37 PM | 331 ms] : ( d1_12.15796_False_0 )
[5/6/2022 8:21:37 PM | 346 ms] : ( d2_33.33548_False_0 )
[5/6/2022 8:21:37 PM | 362 ms] : ( d3_19.57252_False_0 )
[5/6/2022 8:21:37 PM | 378 ms] : ( d4_47.73309_False_0 )
[5/6/2022 8:21:37 PM | 394 ms] : ( d5_121.9377_False_0 )
[5/6/2022 8:21:37 PM | 410 ms] : ( d6_1234.247_False_0 )
[5/6/2022 8:21:37 PM | 521 ms] : ( d1_11.23856_False_0 )
[5/6/2022 8:21:37 PM | 535 ms] : ( d2_36.57487_False_0 )
[5/6/2022 8:21:37 PM | 551 ms] : ( d3_18.04019_False_0 )
[5/6/2022 8:21:37 PM | 566 ms] : ( d4_54.66843_False_0 )
[5/6/2022 8:21:37 PM | 582 ms] : ( d5_165.1295_False_0 )
[5/6/2022 8:21:37 PM | 597 ms] : ( d6_1081.014_False_0 )
[5/6/2022 8:21:37 PM | 706 ms] : ( d1_11.88644_False_0 )
[5/6/2022 8:21:37 PM | 722 ms] : ( d2_31.97787_False_0 )
[5/6/2022 8:21:37 PM | 738 ms] : ( d3_19.11998_False_0 )
[5/6/2022 8:21:37 PM | 754 ms] : ( d4_46.82802_False_0 )
[5/6/2022 8:21:37 PM | 770 ms] : ( d5_103.8363_False_0 )
[5/6/2022 8:21:37 PM | 786 ms] : ( d6_1188.993_False_0 )
[5/6/2022 8:21:37 PM | 897 ms] : ( d1_10.96704_False_0 )
[5/6/2022 8:21:37 PM | 913 ms] : ( d2_35.21726_False_0 )
[5/6/2022 8:21:37 PM | 928 ms] : ( d3_17.58765_False_0 )
[5/6/2022 8:21:37 PM | 943 ms] : ( d4_53.76336_False_0 )
[5/6/2022 8:21:37 PM | 958 ms] : ( d5_147.0281_False_0 )
[5/6/2022 8:21:37 PM | 974 ms] : ( d6_1035.76_False_0 )
[5/6/2022 8:21:38 PM |  84 ms] : ( d1_11.61491_False_0 )
[5/6/2022 8:21:38 PM | 100 ms] : ( d2_30.62027_False_0 )
[5/6/2022 8:21:38 PM | 116 ms] : ( d3_18.66745_False_0 )
[5/6/2022 8:21:38 PM | 132 ms] : ( d4_45.92295_False_0 )
[5/6/2022 8:21:38 PM | 148 ms] : ( d5_285.7348_False_0 )
[5/6/2022 8:21:38 PM | 164 ms] : ( d6_1143.74_False_0 )
[5/6/2022 8:21:38 PM | 274 ms] : ( d1_10.69552_False_0 )
[5/6/2022 8:21:38 PM | 290 ms] : ( d2_33.85965_False_0 )
[5/6/2022 8:21:38 PM | 306 ms] : ( d3_17.13512_False_0 )
[5/6/2022 8:21:38 PM | 322 ms] : ( d4_52.85828_False_0 )
[5/6/2022 8:21:38 PM | 338 ms] : ( d5_128.9267_False_0 )
[5/6/2022 8:21:38 PM | 354 ms] : ( d6_1490.506_False_0 )
[5/6/2022 8:21:38 PM | 466 ms] : ( d1_11.34339_False_0 )
[5/6/2022 8:21:38 PM | 481 ms] : ( d2_29.26266_False_0 )
[5/6/2022 8:21:38 PM | 497 ms] : ( d3_18.21491_False_0 )
[5/6/2022 8:21:38 PM | 513 ms] : ( d4_45.01787_False_0 )
[5/6/2022 8:21:38 PM | 528 ms] : ( d5_267.6334_False_0 )
[5/6/2022 8:21:38 PM | 544 ms] : ( d6_1098.486_False_0 )
[5/6/2022 8:21:38 PM | 654 ms] : ( d1_10.42399_False_0 )
[5/6/2022 8:21:38 PM | 670 ms] : ( d2_32.50204_False_0 )
[5/6/2022 8:21:38 PM | 685 ms] : ( d3_16.68258_False_0 )
[5/6/2022 8:21:38 PM | 701 ms] : ( d4_51.95321_False_0 )
[5/6/2022 8:21:38 PM | 717 ms] : ( d5_110.8252_False_0 )
[5/6/2022 8:21:38 PM | 733 ms] : ( d6_1445.253_False_0 )
[5/6/2022 8:21:38 PM | 842 ms] : ( d1_11.07187_False_0 )
[5/6/2022 8:21:38 PM | 858 ms] : ( d2_27.90505_False_0 )
[5/6/2022 8:21:38 PM | 874 ms] : ( d3_17.76237_False_0 )
[5/6/2022 8:21:38 PM | 890 ms] : ( d4_52.4766_False_0 )
[5/6/2022 8:21:38 PM | 905 ms] : ( d5_121.293_False_0 )
[5/6/2022 8:21:38 PM | 936 ms] : ( d6_1471.422_False_0 )
[5/6/2022 8:21:39 PM |  46 ms] : ( d1_10.73803_False_0 )
[5/6/2022 8:21:39 PM |  76 ms] : ( d2_34.07221_False_0 )
[5/6/2022 8:21:39 PM |  91 ms] : ( d3_19.81809_False_0 )
[5/6/2022 8:21:39 PM | 107 ms] : ( d4_52.99999_False_0 )
[5/6/2022 8:21:39 PM | 123 ms] : ( d5_131.7607_False_0 )
[5/6/2022 8:21:39 PM | 139 ms] : ( d6_1258.804_False_0 )
[5/6/2022 8:21:39 PM | 251 ms] : ( d1_12.46232_False_0 )
[5/6/2022 8:21:39 PM | 266 ms] : ( d2_34.85729_False_0 )
[5/6/2022 8:21:39 PM | 282 ms] : ( d3_15.07979_False_0 )
[5/6/2022 8:21:39 PM | 297 ms] : ( d4_53.52338_False_0 )
[5/6/2022 8:21:39 PM | 313 ms] : ( d5_142.2285_False_0 )
[5/6/2022 8:21:39 PM | 329 ms] : ( d6_1284.974_False_0 )
[5/6/2022 8:21:39 PM | 439 ms] : ( d1_11.54292_False_0 )
[5/6/2022 8:21:39 PM | 454 ms] : ( d2_38.09668_False_0 )
[5/6/2022 8:21:39 PM | 470 ms] : ( d3_18.54746_False_0 )
[5/6/2022 8:21:39 PM | 486 ms] : ( d4_45.68296_False_0 )
[5/6/2022 8:21:39 PM | 501 ms] : ( d5_185.4203_False_0 )
[5/6/2022 8:21:39 PM | 517 ms] : ( d6_1131.741_False_0 )
[5/6/2022 8:21:39 PM | 627 ms] : ( d1_12.1908_False_0 )
[5/6/2022 8:21:39 PM | 642 ms] : ( d2_33.49968_False_0 )
[5/6/2022 8:21:39 PM | 658 ms] : ( d3_19.62725_False_0 )
[5/6/2022 8:21:39 PM | 674 ms] : ( d4_52.6183_False_0 )
[5/6/2022 8:21:39 PM | 690 ms] : ( d5_124.1271_False_0 )
[5/6/2022 8:21:39 PM | 705 ms] : ( d6_1239.72_False_0 )
[5/6/2022 8:21:39 PM | 815 ms] : ( d1_11.2714_False_0 )
[5/6/2022 8:21:39 PM | 831 ms] : ( d2_36.73907_False_0 )
[5/6/2022 8:21:39 PM | 847 ms] : ( d3_18.09492_False_0 )
[5/6/2022 8:21:39 PM | 863 ms] : ( d4_54.77789_False_0 )
[5/6/2022 8:21:39 PM | 879 ms] : ( d5_167.3189_False_0 )
[5/6/2022 8:21:39 PM | 895 ms] : ( d6_1086.487_False_0 )
[5/6/2022 8:21:40 PM |   2 ms] : ( d1_11.91928_False_0 )
